img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
117;grasp_vlm_dataset/rnd_door2_jpg.rf.85682450b8374f2c9fd77fbed8cfe531.jpg;{'hand': [0.5798613891601563, 0.2219512176513672, 0.6577099609375, 0.668548583984375]};{'handle': {'x_1': 0.184, 'y_1': 0.306, 'x_2': 0.3505, 'y_2': 0.4705}};{'hand': 0.0};['Area to grab safely with entire hand on the door with a round handle']
118;grasp_vlm_dataset/chainsaw10_jpg.rf.751d689955152e4b7c2d9b31b0104fb9.jpg;{'left': [0.002803415060043335, 0.04892751693725586, 0.8859839477539062, 0.7939118041992187], 'right': [0.8494754028320313, 0.5196973876953125, 0.9301013793945313, 0.6548195190429688]};{'right': {'x_1': 0.774, 'y_1': 0.202, 'x_2': 0.869, 'y_2': 0.3065}, 'left': {'x_1': 0.546, 'y_1': 0.063, 'x_2': 0.678, 'y_2': 0.7005}};{'left': 0.12789616424566141, 'right': 0.0};['Area to grab safely with entire left hand on the chainsaw', 'Area near the green star to grab safely with entire right hand on the chainsaw']
119;grasp_vlm_dataset/top_bar8_jpg.rf.ab263c3e7284caeabcbe9f1f7951b958.jpg;{'hand': [0.0002893209457397461, 0.0173861083984375, 0.9938538818359375, 1.0]};{'handle': {'x_1': 0.326, 'y_1': 0.162, 'x_2': 0.678, 'y_2': 0.2155}};{'hand': 0.019289343787972403};['Area to grab safely with entire hand on the top drawer with a horizontal bar handle']
120;grasp_vlm_dataset/darts2_jpg.rf.0d3a2b36e9bbcc0321ba939067fbe4ad.jpg;{'index': [0.24600643920898438, 0.06884293365478515, 0.528649658203125, 0.5169883422851562], 'thumb': [0.4604651489257813, 0.4394200744628906, 0.5065900573730469, 0.49844558715820314]};{'index': {'x_1': 0.441, 'y_1': 0.358, 'x_2': 0.4805, 'y_2': 0.4475}, 'thumb': {'x_1': 0.415, 'y_1': 0.384, 'x_2': 0.471, 'y_2': 0.462}};{'index': 0.02791017817862511, 'thumb': 0.03471291413290959};['Placement for index finger on the dart', 'Placement for thumb finger on the dart']
121;grasp_vlm_dataset/lever_handle10_jpg.rf.729f9985f377ce86b56bb5ce68667341.jpg;{'hand': [0.4657062683105469, 0.38581597900390624, 0.5765298461914062, 0.45567041015625]};{'handle': {'x_1': 0.468, 'y_1': 0.4, 'x_2': 0.5595, 'y_2': 0.4595}};{'hand': 0.629496966243661};['Area to grab safely with entire hand on the door with a horizontal lever handle']
122;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'index': [0.0, 0.16705035400390625, 0.8735736694335937, 0.6295021362304688]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'index': 0.0009690937072144248};['Pressable surface for index finger on the weed wacker']
123;grasp_vlm_dataset/can_opener17_jpg.rf.fc9ae25083d1f032c89eb0bc70115d71.jpg;{'left': [0.004338204860687256, 0.00018990039825439453, 0.9963987426757812, 0.9954345703125], 'right': [0.3673688354492187, 0.14624270629882813, 0.595205078125, 0.8022549438476563]};{'right': {'x_1': 0.434, 'y_1': 0.249, 'x_2': 0.5765, 'y_2': 0.3635}, 'left': {'x_1': 0.378, 'y_1': 0.418, 'x_2': 0.594, 'y_2': 0.8055}};{'left': 0.08477297472064182, 'right': 0.10916554822551282};['Area near the green star to grab safely with entire left hand on the can opener', 'Area to grab safely with entire right hand on the can opener']
124;grasp_vlm_dataset/scissors18_jpg.rf.767a8060d4f67ab73607be0dd5c5f99a.jpg;{'index': [0.31254559326171877, 0.04651984405517578, 0.68958154296875, 0.9139620361328125], 'thumb': [0.5503612670898438, 0.3660933532714844, 0.671484130859375, 0.9111898193359375]};{'thumb': {'x_1': 0.335, 'y_1': 0.129, 'x_2': 0.4585, 'y_2': 0.239}, 'index': {'x_1': 0.54, 'y_1': 0.099, 'x_2': 0.6565, 'y_2': 0.269}};{'index': 0.060555213978985716, 'thumb': 0.0};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
125;grasp_vlm_dataset/nail_3_jpg.rf.a6a6d9284e1a4667a55b39c233e0b885.jpg;{'index': [0.0009285509586334229, 0.00019106268882751465, 0.9948557739257813, 0.9908399658203125]};{'index': {'x_1': 0.469, 'y_1': 0.445, 'x_2': 0.5655, 'y_2': 0.467}};{'index': 0.00215613349044633};['Pressable surface for index finger on the nail gun']
126;grasp_vlm_dataset/rnd_door1_jpg.rf.449b65f73f2722a0d9dda83d4a44deb5.jpg;{'hand': [0.6916030883789063, 0.5739925537109375, 0.7378751220703125, 0.6107274780273437]};{'handle': {'x_1': 0.698, 'y_1': 0.58, 'x_2': 0.739, 'y_2': 0.615}};{'hand': 0.6416536973677106};['Area to grab safely with entire hand on the door with a round handle']
127;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'index': [0.07663485717773437, 0.17476731872558593, 0.9668593139648437, 0.776053466796875]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'index': 0.007313934152121537};['Pressable surface for index finger on the weed wacker']
128;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.3691496276855469, 0.22731431579589845, 0.640128173828125, 0.7900142822265624]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.018666429140276927};['Pressable surface for index finger on the power drill']
129;grasp_vlm_dataset/solder_11_jpg.rf.61a9b0a78f8d7344ec0a94a9e44348df.jpg;{'hand': [0.21186366271972656, 0.040674476623535155, 0.9278246459960937, 0.8130181884765625]};{'handle': {'x_1': 0.641, 'y_1': 0.121, 'x_2': 0.896, 'y_2': 0.4135}};{'hand': 0.1348857527767555};['Area to grab safely with entire hand on the soldering iron']
130;grasp_vlm_dataset/glue_7_jpg.rf.524b1983d4e2515f07237ccbd9eb3b5f.jpg;{'index': [0.31056085205078127, 0.05149874114990234, 0.9558230590820312, 0.9637755126953125]};{'index': {'x_1': 0.548, 'y_1': 0.476, 'x_2': 0.568, 'y_2': 0.5815}};{'index': 0.0035844259192532916};['Pressable surface for index finger on the glue gun']
131;grasp_vlm_dataset/multimeter5_jpg.rf.7c808d0578c14aab7cf77201da754808.jpg;{'left': [0.47649871826171875, 0.06328004455566406, 0.8746630249023437, 0.6704141235351563], 'right': [0.9140265502929688, 0.8253291015625, 0.9993955688476562, 0.9994267578125]};{'right': {'x_1': 0.16, 'y_1': 0.577, 'x_2': 0.5155, 'y_2': 0.6845}, 'left': {'x_1': 0.126, 'y_1': 0.337, 'x_2': 0.383, 'y_2': 0.588}};{'left': 0.0, 'right': 0.0};['Area to grab safely with entire left hand on the multimeter with red and black leads', 'Area near the green star to grab safely with entire right hand on the multimeter with red and black leads']
132;grasp_vlm_dataset/shovel10_jpg.rf.a851d52ea1d80dd9a37ee89f8ab5fd07.jpg;{'left': [0.3218373718261719, 0.1405072784423828, 0.560252197265625, 0.8847490844726562], 'right': [0.22420188903808594, 0.5609181518554688, 0.30759613037109373, 0.6486454467773437]};{'right': {'x_1': 0.427, 'y_1': 0.443, 'x_2': 0.511, 'y_2': 0.7885}, 'left': {'x_1': 0.344, 'y_1': 0.152, 'x_2': 0.5275, 'y_2': 0.2325}};{'left': 0.08325007420928668, 'right': 0.0};['Area to grab safely with entire left hand on the shovel', 'Area near the green star to grab safely with entire right hand on the shovel']
133;grasp_vlm_dataset/chainsaw16_jpg.rf.5bcb391b6f3b2485e596cd67e113b5b8.jpg;{'left': [0.030546512603759766, 0.08279137420654296, 0.09911862182617187, 0.17188815307617186], 'right': [0.12031629943847656, 0.12612596130371093, 0.999587158203125, 0.8492561645507812]};{'left': {'x_1': 0.139, 'y_1': 0.382, 'x_2': 0.3155, 'y_2': 0.4925}, 'right': {'x_1': 0.442, 'y_1': 0.172, 'x_2': 0.573, 'y_2': 0.3995}};{'left': 0.0, 'right': 0.04687200330330756};['Area near the green star to grab safely with entire left hand on the chainsaw', 'Area to grab safely with entire right hand on the chainsaw']
134;grasp_vlm_dataset/top_bar6_jpg.rf.ed95d1fbc5c4f9b6e6eacd8da23c17ad.jpg;{'hand': [0.2638359069824219, 0.34801626586914064, 0.7356422729492188, 0.5633792114257813]};{'handle': {'x_1': 0.546, 'y_1': 0.452, 'x_2': 0.636, 'y_2': 0.4805}};{'hand': 0.025243675599586287};['Area to grab safely with entire hand on the top drawer with a horizontal bar handle']
135;grasp_vlm_dataset/bow13_jpg.rf.61ec96aa8ae181f31ecaf61633dc3155.jpg;{'index': [0.24143397521972657, 0.048278896331787106, 0.8311756591796875, 0.9559217529296875], 'thumb': [0.6822039184570312, 0.8057984008789062, 0.8273407592773437, 0.9559349975585938]};{'index': {'x_1': 0.63, 'y_1': 0.667, 'x_2': 0.7125, 'y_2': 0.7845}, 'thumb': {'x_1': 0.673, 'y_1': 0.753, 'x_2': 0.7125, 'y_2': 0.811}};{'index': 0.01810985594082071, 'thumb': 0.006587093735945103};['Placement for index finger on the violin bow', 'Placement for thumb finger on the violin bow']
136;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.378841796875, 0.40052725219726565, 0.4923175964355469, 0.548723876953125]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.0};['Area to grab safely with entire hand on the door with a vertical bar handle']
137;grasp_vlm_dataset/solder_5_jpg.rf.aeacdfb866d8162a9184f451f439dc39.jpg;{'hand': [0.5223816528320312, 0.0627851791381836, 0.6854131469726562, 0.8077577514648437]};{'handle': {'x_1': 0.569, 'y_1': 0.473, 'x_2': 0.6365, 'y_2': 0.7395}};{'hand': 0.1481116410330874};['Area to grab safely with entire hand on the soldering iron']
138;grasp_vlm_dataset/chainsaw20_jpg.rf.dc1c3fc43d94cbf06b490361708ed579.jpg;{'left': [0.02201367950439453, 0.503814697265625, 0.10759983825683593, 0.5702428588867188], 'right': [0.1928969268798828, 0.27952536010742185, 0.94027099609375, 0.7504360961914063]};{'right': {'x_1': 0.394, 'y_1': 0.296, 'x_2': 0.4945, 'y_2': 0.33}, 'left': {'x_1': 0.22, 'y_1': 0.317, 'x_2': 0.418, 'y_2': 0.4045}};{'left': 0.0, 'right': 0.009708862743405489};['Area near the green star to grab safely with entire left hand on the chainsaw', 'Area to grab safely with entire right hand on the chainsaw']
139;grasp_vlm_dataset/lever_handle2_jpg.rf.32fd38f14cd1195fd5d20ff4c2b11e66.jpg;{'hand': [0.38689306640625, 0.57662060546875, 0.4815762939453125, 0.60260400390625]};{'handle': {'x_1': 0.41, 'y_1': 0.583, 'x_2': 0.487, 'y_2': 0.5945}};{'hand': 0.3263057625244952};['Area to grab safely with entire hand on the door with a horizontal lever handle']
140;grasp_vlm_dataset/rnd_door16_jpg.rf.3fd7d52f22bb533bc876da2b5e186531.jpg;{'hand': [0.007558494567871094, 0.020865678787231445, 0.78957568359375, 0.99824951171875]};{'handle': {'x_1': 0.69, 'y_1': 0.947, 'x_2': 0.721, 'y_2': 1.0}};{'hand': 0.002078447902922564};['Area to grab safely with entire hand on the door with a round handle']
141;grasp_vlm_dataset/syringe16_jpg.rf.8c9423a1449e8f8ced46f9651e5818ca.jpg;{'index': [0.11988377380371094, 0.4447834167480469, 0.8787708129882813, 0.5990216064453125], 'thumb': [0.59253564453125, 0.463828369140625, 0.8772169189453125, 0.5457993774414063]};{'thumb': {'x_1': 0.128, 'y_1': 0.488, 'x_2': 0.163, 'y_2': 0.5815}, 'index': {'x_1': 0.216, 'y_1': 0.454, 'x_2': 0.248, 'y_2': 0.608}};{'index': 0.03955022192911914, 'thumb': 0.0};['Placement for index finger on the syringe', 'Placement for thumb finger on the syringe']
142;grasp_vlm_dataset/drill_0_jpg.rf.ba4c73b312f6c2ad5dd8cd418de04264.jpg;{'index': [0.013939201354980469, 0.037121028900146485, 0.9761841430664062, 0.8156862182617187]};{'index': {'x_1': 0.437, 'y_1': 0.391, 'x_2': 0.53, 'y_2': 0.469}};{'index': 0.009682710171521442};['Pressable surface for index finger on the power drill']
143;grasp_vlm_dataset/wacker_2_jpg.rf.466b5868a2a12b97e0c5bcdcb4a911bb.jpg;{'index': [0.0014429986476898193, 0.26808297729492186, 0.9894082641601563, 0.837041015625]};{'index': {'x_1': 0.455, 'y_1': 0.613, 'x_2': 0.4885, 'y_2': 0.6445}};{'index': 0.0018772989927687228};['Pressable surface for index finger on the weed wacker']
144;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.12244895172119141, 0.033612728118896484, 0.9608194580078125, 0.9914628295898438], 'thumb': [0.39346722412109375, 0.5787905883789063, 0.63430859375, 1.0]};{'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}};{'index': 0.06571770021827415, 'thumb': 0.0};['Placement for index finger on the pair of scissors', 'Placement for thumb finger on the pair of scissors']
145;grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg;{'index': [0.09183552551269532, 0.28016482543945315, 0.999638916015625, 0.705604736328125], 'thumb': [0.18342864990234375, 0.30275674438476563, 0.8208514404296875, 0.6542329711914062]};{'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}};{'index': 0.029255018019465534, 'thumb': 0.01577850585754869};['Placement for index finger on the bowling ball', 'Placement for thumb finger on the bowling ball']
146;grasp_vlm_dataset/shovel11_jpg.rf.2bd7feed145657ccfceefe65a99f3f2f.jpg;{'left': [0.35917483520507815, 0.028041244506835938, 0.71718896484375, 0.3727952270507813], 'right': [0.015398681640625, 0.04122570037841797, 0.9952998657226563, 0.7472454223632813]};{'left': {'x_1': 0.046, 'y_1': 0.374, 'x_2': 0.0965, 'y_2': 0.662}, 'right': {'x_1': 0.444, 'y_1': 0.46, 'x_2': 0.66, 'y_2': 0.5745}};{'left': 0.0, 'right': 0.03574868923538794};['Area near the green star to grab safely with entire left hand on the shovel', 'Area to grab safely with entire right hand on the shovel']
147;grasp_vlm_dataset/lever_handle14_jpg.rf.2ef9240c074aef275eeceb0e3583c305.jpg;{'hand': [0.294092041015625, 0.5534197998046875, 0.36302508544921874, 0.6161067504882812]};{'handle': {'x_1': 0.31, 'y_1': 0.563, 'x_2': 0.3725, 'y_2': 0.5725}};{'hand': 0.11419493740637465};['Area to grab safely with entire hand on the door with a horizontal lever handle']
148;grasp_vlm_dataset/drill_8_jpg.rf.0e9e374530ed9dab0955f40cd3b6ac75.jpg;{'index': [0.0688484344482422, 0.13339012145996093, 0.8995344848632812, 0.8458155517578125]};{'index': {'x_1': 0.459, 'y_1': 0.439, 'x_2': 0.495, 'y_2': 0.509}};{'index': 0.0042581819032787415};['Pressable surface for index finger on the power drill']
149;grasp_vlm_dataset/allen_17_jpg.rf.fee357f14795a45bb4d02e7443df8204.jpg;{'hand': [0.08426300048828125, 0.34932369995117185, 0.7846982421875, 0.7092498168945313]};{'handle': {'x_1': 0.421, 'y_1': 0.354, 'x_2': 0.7885, 'y_2': 0.579}};{'hand': 0.3234977744260757};['Area to grab safely with entire hand on the allen key']
150;grasp_vlm_dataset/allen_6_jpg.rf.c65ff82a152e9faf8d2f43fa129c9963.jpg;{'hand': [0.3029412536621094, 0.14199472045898437, 0.7961538696289062, 0.3001583251953125]};{'handle': {'x_1': 0.292, 'y_1': 0.144, 'x_2': 0.7985, 'y_2': 0.302}};{'hand': 0.9506668848790544};['Area to grab safely with entire hand on the allen key']
151;grasp_vlm_dataset/wrench_6_jpg.rf.4e8676d4832153540267a96a78ae2c6f.jpg;{'hand': [0.023311256408691406, 0.08972358703613281, 0.9662124633789062, 0.82860986328125]};{'handle': {'x_1': 0.305, 'y_1': 0.097, 'x_2': 0.966, 'y_2': 0.6055}};{'hand': 0.4824459054280068};['Area to grab safely with entire hand on the wrench']
152;grasp_vlm_dataset/bow11_jpg.rf.b5efed0e65f8331f4bd64202db7d38a0.jpg;{'index': [0.0672862548828125, 0.07498377227783203, 0.9706968994140625, 0.9470066528320312], 'thumb': [0.7888447875976563, 0.09296879577636719, 0.94716064453125, 0.24502947998046876]};{'index': {'x_1': 0.785, 'y_1': 0.2, 'x_2': 0.848, 'y_2': 0.2595}, 'thumb': {'x_1': 0.809, 'y_1': 0.183, 'x_2': 0.84, 'y_2': 0.214}};{'index': 0.004758219051070637, 'thumb': 0.03991921857921167};['Placement for index finger on the violin bow', 'Placement for thumb finger on the violin bow']
153;grasp_vlm_dataset/top_bar7_jpg.rf.c1a65f421d3e8ba6288e93fce966c145.jpg;{'hand': [0.6522088012695313, 0.40468182373046874, 0.9358330688476563, 0.9655888061523438]};{'handle': {'x_1': 0.39, 'y_1': 0.358, 'x_2': 0.55, 'y_2': 0.3925}};{'hand': 0.0};['Area to grab safely with entire hand on the top drawer with a horizontal bar handle']
154;grasp_vlm_dataset/multimeter17_jpg.rf.eba4e4c8cacf37f6930815055898aa22.jpg;{'left': [0.15170243835449218, 0.22082713317871094, 0.23008558654785155, 0.29391189575195314], 'right': [0.33977972412109375, 0.05676531982421875, 0.7522417602539062, 0.8919595336914062]};{'left': {'x_1': 0.35, 'y_1': 0.244, 'x_2': 0.411, 'y_2': 0.565}, 'right': {'x_1': 0.67, 'y_1': 0.238, 'x_2': 0.7295, 'y_2': 0.577}};{'left': 0.0, 'right': 0.058552468033179365};['Area near the green star to grab safely with entire left hand on the multimeter with red and black leads', 'Area to grab safely with entire right hand on the multimeter with red and black leads']
155;grasp_vlm_dataset/solder_10_jpg.rf.b9d560d90e1b1dfc452fbed7c535edd6.jpg;{'hand': [0.0, 0.0, 0.96085498046875, 0.8695279541015625]};{'handle': {'x_1': 0.065, 'y_1': 0.494, 'x_2': 0.552, 'y_2': 0.863}};{'hand': 0.2150868866480234};['Area to grab safely with entire hand on the soldering iron']
156;grasp_vlm_dataset/darts9_jpg.rf.0e86bcfc018e6725a57ffd620eea9dd2.jpg;{'index': [0.02249735641479492, 0.17707369995117186, 0.6358836669921875, 0.5080771484375], 'thumb': [0.35450555419921875, 0.3328768005371094, 0.5526781616210937, 0.453058837890625]};{'index': {'x_1': 0.397, 'y_1': 0.354, 'x_2': 0.5185, 'y_2': 0.418}, 'thumb': {'x_1': 0.372, 'y_1': 0.383, 'x_2': 0.5085, 'y_2': 0.438}};{'index': 0.038299195749777026, 'thumb': 0.31521883186615585};['Placement for index finger on the dart', 'Placement for thumb finger on the dart']
157;grasp_vlm_dataset/shovel14_jpg.rf.4ca1e8dd85c89628f71681399c1b7520.jpg;{'left': [0.020950847625732422, 0.9416436767578125, 0.06618913269042968, 0.9847386474609375], 'right': [0.045607002258300784, 0.1119884262084961, 0.9052979736328125, 0.9669140625]};{'left': {'x_1': 0.062, 'y_1': 0.84, 'x_2': 0.1805, 'y_2': 0.9535}, 'right': {'x_1': 0.122, 'y_1': 0.392, 'x_2': 0.6135, 'y_2': 0.892}};{'left': 0.0032357605961610522, 'right': 0.33436654718198344};['Area near the green star to grab safely with entire left hand on the shovel', 'Area to grab safely with entire right hand on the shovel']
158;grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg;{'index': [0.443126708984375, 0.6725220947265625, 0.9364873046875, 0.9698946533203125], 'thumb': [0.6629593505859375, 0.680799072265625, 0.71059716796875, 0.7043900146484375]};{'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}};{'index': 0.04539508982939171, 'thumb': 0.0};['Placement for index finger on the bowling ball', 'Placement for thumb finger on the bowling ball']
159;grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg;{'hand': [0.4082535400390625, 0.09057140350341797, 0.9551182861328125, 1.0]};{'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}};{'hand': 0.0025093778016463037};['Area to grab safely with entire hand on the door with a horizontal lever handle']
160;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.5242800903320313, 0.5783018188476563, 0.5677841796875, 0.6107391967773438]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.655034297857607};['Area to grab safely with entire hand on the door with a round handle']
161;grasp_vlm_dataset/can_opener12_jpg.rf.22f6ab1a42efc640e2ea943eb35ac726.jpg;{'left': [0.07546715545654296, 0.8246653442382812, 0.1568708038330078, 0.9056778564453125], 'right': [0.2860048522949219, 0.028271854400634764, 0.6936239013671875, 0.9443634643554687]};{'right': {'x_1': 0.427, 'y_1': 0.028, 'x_2': 0.702, 'y_2': 0.63}, 'left': {'x_1': 0.297, 'y_1': 0.66, 'x_2': 0.5525, 'y_2': 0.9295}};{'left': 0.0, 'right': 0.4238357885525543};['Area near the green star to grab safely with entire left hand on the can opener', 'Area to grab safely with entire right hand on the can opener']
162;grasp_vlm_dataset/hammer_1_jpg.rf.8831351caa1386445ee1fac912d299a8.jpg;{'hand': [0.244763427734375, 0.05065241622924805, 0.7297871704101563, 0.9600479736328125]};{'handle': {'x_1': 0.421, 'y_1': 0.462, 'x_2': 0.566, 'y_2': 0.942}};{'hand': 0.15779506361966275};['Area to grab safely with entire hand on the hammer']
163;grasp_vlm_dataset/drill_9_jpg.rf.8af7cd1c458bcf01feae4d5308c67569.jpg;{'index': [0.02004975128173828, 0.13639205932617188, 0.7293411254882812, 1.0]};{'index': {'x_1': 0.478, 'y_1': 0.46, 'x_2': 0.5015, 'y_2': 0.535}};{'index': 0.002877317720364693};['Pressable surface for index finger on the power drill']
164;grasp_vlm_dataset/bolt_cutters13_jpeg.rf.4a898956ad25d30002734ef4fda5d7c8.jpg;{'left': [0.6299152221679688, 0.7283128051757812, 0.750060302734375, 0.8489888305664063], 'right': [0.012189626693725586, 0.10466301727294922, 0.9964544677734375, 0.8272500610351563]};{'left': {'x_1': 0.607, 'y_1': 0.182, 'x_2': 1.0, 'y_2': 0.567}, 'right': {'x_1': 0.396, 'y_1': 0.106, 'x_2': 0.8375, 'y_2': 0.434}};{'left': 0.0, 'right': 0.2036115497271764};['Area near the green star to grab safely with entire left hand on the bolt cutters', 'Area to grab safely with entire right hand on the bolt cutters']
165;grasp_vlm_dataset/top_rnd4_jpg.rf.1695a634ce6d4dd9aaeba81aed3dd1aa.jpg;{'hand': [0.21754942321777343, 0.4801169738769531, 0.6034007568359375, 0.6983697509765625]};{'handle': {'x_1': 0.407, 'y_1': 0.575, 'x_2': 0.444, 'y_2': 0.6135}};{'hand': 0.01691541547880453};['Area to grab safely with entire hand on the top drawer with a round handle']
166;grasp_vlm_dataset/screwdriver_13_jpg.rf.139c780051664ae63854eab4ce1922be.jpg;{'hand': [0.21104518127441407, 0.15256503295898438, 0.8394701538085938, 0.8750385131835937]};{'handle': {'x_1': 0.212, 'y_1': 0.147, 'x_2': 0.5405, 'y_2': 0.5245}};{'hand': 0.26802904753334467};['Area to grab safely with entire hand on the screwdriver']
167;grasp_vlm_dataset/shovel9_jpg.rf.4c31fd622f54fc92f86041fb62cceff3.jpg;{'left': [0.006577044486999512, 0.1443257293701172, 0.9923723754882813, 0.8501019287109375], 'right': [0.3019396667480469, 0.6226209716796876, 0.36731600952148435, 0.713868896484375]};{'left': {'x_1': 0.006, 'y_1': 0.152, 'x_2': 0.113, 'y_2': 0.234}, 'right': {'x_1': 0.162, 'y_1': 0.256, 'x_2': 0.5305, 'y_2': 0.5435}};{'left': 0.012541973169741961, 'right': 0.0};['Area to grab safely with entire left hand on the shovel', 'Area near the green star to grab safely with entire right hand on the shovel']
168;grasp_vlm_dataset/syringe6_jpg.rf.d70a0897d3502ec98df645daabc7089c.jpg;{'index': [0.4312041931152344, 0.12238705444335937, 0.8334888305664062, 0.42289508056640623], 'thumb': [0.9187473754882812, 0.8526744995117187, 0.999978271484375, 0.9101004638671875]};{'thumb': {'x_1': 0.713, 'y_1': 0.127, 'x_2': 0.8495, 'y_2': 0.1835}, 'index': {'x_1': 0.434, 'y_1': 0.329, 'x_2': 0.75, 'y_2': 0.416}};{'index': 0.22741379805728915, 'thumb': 0.0};['Placement for index finger on the syringe', 'Placement for thumb finger on the syringe']
169;grasp_vlm_dataset/saw_8_jpg.rf.4c343d7ad4d81a4f99bfc448c5bf18df.jpg;{'index': [0.0010779500007629395, 0.07451295471191406, 0.9936435546875, 0.8987853393554688]};{'index': {'x_1': 0.424, 'y_1': 0.219, 'x_2': 0.4615, 'y_2': 0.278}};{'index': 0.0027042902837438178};['Pressable surface for index finger on the circular saw']
170;grasp_vlm_dataset/nail_13_jpg.rf.d4d08a31aec7bb160c2581e49be92096.jpg;{'index': [0.15163224792480468, 0.15638211059570312, 0.771888427734375, 0.9075039672851563]};{'index': {'x_1': 0.431, 'y_1': 0.548, 'x_2': 0.4475, 'y_2': 0.593}};{'index': 0.0015937307730411036};['Pressable surface for index finger on the nail gun']
171;grasp_vlm_dataset/hammer_12_jpg.rf.db41f3ed9ddd7ce1779e4e157c0a114c.jpg;{'hand': [0.264540283203125, 0.13363050842285157, 0.5675206298828125, 0.8424986572265625]};{'handle': {'x_1': 0.38, 'y_1': 0.525, 'x_2': 0.4485, 'y_2': 0.817}};{'hand': 0.09313083608963674};['Area to grab safely with entire hand on the hammer']
172;grasp_vlm_dataset/saw_6_jpg.rf.e9269da0475a0a2a3b47c5092bd0fbeb.jpg;{'index': [0.006439775466918945, 0.1444047088623047, 0.9983426513671875, 0.97046240234375]};{'index': {'x_1': 0.463, 'y_1': 0.242, 'x_2': 0.501, 'y_2': 0.317}};{'index': 0.003478286332112079};['Pressable surface for index finger on the circular saw']
173;grasp_vlm_dataset/chainsaw9_jpg.rf.52e0b8a6d8f102243b5ec06b36d53151.jpg;{'left': [0.02141457748413086, 0.3372467041015625, 0.953236328125, 0.8108458862304687], 'right': [0.91033056640625, 0.31689248657226565, 0.9595296020507813, 0.37238369750976563]};{'right': {'x_1': 0.856, 'y_1': 0.474, 'x_2': 0.9525, 'y_2': 0.5845}, 'left': {'x_1': 0.559, 'y_1': 0.33, 'x_2': 0.6855, 'y_2': 0.8055}};{'left': 0.13394496150118274, 'right': 0.0};['Area to grab safely with entire left hand on the chainsaw', 'Area near the green star to grab safely with entire right hand on the chainsaw']
174;grasp_vlm_dataset/can_opener10_jpg.rf.0c479bc421a00b21d59c683521e4920e.jpg;{'left': [0.03581413650512695, 0.36564508056640627, 0.822317626953125, 0.80766259765625], 'right': [0.8356199340820313, 0.06723028564453125, 0.9453985595703125, 0.2144864501953125]};{'left': {'x_1': 0.056, 'y_1': 0.068, 'x_2': 0.533, 'y_2': 0.5935}, 'right': {'x_1': 0.657, 'y_1': 0.296, 'x_2': 0.7515, 'y_2': 0.8005}};{'left': 0.2219796606833217, 'right': 0.0};['Area to grab safely with entire left hand on the can opener', 'Area near the green star to grab safely with entire right hand on the can opener']
175;grasp_vlm_dataset/glue_9_jpg.rf.d45e4897d8c3ae19dcfa115255433a88.jpg;{'index': [0.26967108154296876, 0.14792919921875, 0.825145751953125, 0.6497533569335937]};{'index': {'x_1': 0.394, 'y_1': 0.397, 'x_2': 0.464, 'y_2': 0.4565}};{'index': 0.014941671412885327};['Pressable surface for index finger on the glue gun']
