img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
114;grasp_vlm_dataset/multimeter4_jpg.rf.321a3272a69e12d6d183733f06bd4144.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'right': {'x_1': 0.719, 'y_1': 0.013, 'x_2': 0.868, 'y_2': 0.186}, 'left': {'x_1': 0.716, 'y_1': 0.152, 'x_2': 0.8385, 'y_2': 0.3665}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the multimeter with red and black leads'], ['right hand grasping point on the multimeter with red and black leads']]
115;grasp_vlm_dataset/nail_15_jpg.rf.c5daa9a911fc088daf6cea42189c3dda.jpg;{'index': [0.4715042724609375, 0.13862532043457032, 0.5831564331054687, 0.2452168731689453]};{'index': {'x_1': 0.405, 'y_1': 0.548, 'x_2': 0.4645, 'y_2': 0.585}};{'index': 0.0};[['index finger pressing point on the nail gun']]
116;grasp_vlm_dataset/bowl_ball6_jpg.rf.6ff260c4862e199c47b5fa92733176dc.jpg;{'index': [0.2479576416015625, 0.7160900268554687, 0.38485586547851564, 0.8207218627929688], 'thumb': [0.2479576416015625, 0.7160900268554687, 0.38485586547851564, 0.8207218627929688]};{'index': {'x_1': 0.37, 'y_1': 0.267, 'x_2': 0.6615, 'y_2': 0.3565}, 'thumb': {'x_1': 0.243, 'y_1': 0.724, 'x_2': 0.3855, 'y_2': 0.817}};{'index': 0.0, 'thumb': 0.8576382436263681};[['index finger grasping point on the bowling ball'], ['thumb finger grasping point on the bowling ball']]
117;grasp_vlm_dataset/rnd_door2_jpg.rf.85682450b8374f2c9fd77fbed8cfe531.jpg;{'hand': [0.6217872924804687, 0.0, 0.8338480834960937, 0.99839306640625]};{'handle': {'x_1': 0.184, 'y_1': 0.306, 'x_2': 0.3505, 'y_2': 0.4705}};{'hand': 0.0};[['entire hand grasping point on the door with a round handle']]
118;grasp_vlm_dataset/chainsaw10_jpg.rf.751d689955152e4b7c2d9b31b0104fb9.jpg;{'left': [0.38251068115234377, 0.0587373275756836, 0.881430908203125, 0.781903076171875], 'right': [0.38251068115234377, 0.0587373275756836, 0.881430908203125, 0.781903076171875]};{'right': {'x_1': 0.774, 'y_1': 0.202, 'x_2': 0.869, 'y_2': 0.3065}, 'left': {'x_1': 0.546, 'y_1': 0.063, 'x_2': 0.678, 'y_2': 0.7005}};{'left': 0.23323040187004215, 'right': 0.027515089893818685};[['left hand grasping point on the chainsaw'], ['right hand grasping point on the chainsaw']]
119;grasp_vlm_dataset/top_bar8_jpg.rf.ab263c3e7284caeabcbe9f1f7951b958.jpg;{'hand': [0.33485769653320313, 0.8202332763671875, 0.6255889282226562, 0.865904541015625]};{'handle': {'x_1': 0.326, 'y_1': 0.162, 'x_2': 0.678, 'y_2': 0.2155}};{'hand': 0.0};[['entire hand grasping point on the top drawer with a horizontal bar handle']]
120;grasp_vlm_dataset/darts2_jpg.rf.0d3a2b36e9bbcc0321ba939067fbe4ad.jpg;{'index': [0.4164156188964844, 0.35912713623046877, 0.48357745361328125, 0.4638290100097656], 'thumb': [0.4304520263671875, 0.3998729248046875, 0.5361288452148437, 0.5405525512695313]};{'index': {'x_1': 0.441, 'y_1': 0.358, 'x_2': 0.4805, 'y_2': 0.4475}, 'thumb': {'x_1': 0.415, 'y_1': 0.384, 'x_2': 0.471, 'y_2': 0.462}};{'index': 0.4932851201556055, 'thumb': 0.15070651695592135};[['index finger grasping point on the dart'], ['thumb finger grasping point on the dart']]
121;grasp_vlm_dataset/lever_handle10_jpg.rf.729f9985f377ce86b56bb5ce68667341.jpg;{'hand': [0.12876737976074218, 0.05562691879272461, 0.6989452514648438, 0.9994199829101562]};{'handle': {'x_1': 0.468, 'y_1': 0.4, 'x_2': 0.5595, 'y_2': 0.4595}};{'hand': 0.010116980660824223};[['entire hand grasping point on the door with a horizontal lever handle']]
122;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'index': [0.07058306121826172, 0.523574951171875, 0.12308832550048829, 0.5993841552734375]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
123;grasp_vlm_dataset/can_opener17_jpg.rf.fc9ae25083d1f032c89eb0bc70115d71.jpg;{'left': [0.4209482421875, 0.21013064575195312, 0.576987060546875, 0.4316340637207031], 'right': [0.4209482421875, 0.21013064575195312, 0.576987060546875, 0.4316340637207031]};{'right': {'x_1': 0.434, 'y_1': 0.249, 'x_2': 0.5765, 'y_2': 0.3635}, 'left': {'x_1': 0.378, 'y_1': 0.418, 'x_2': 0.594, 'y_2': 0.8055}};{'left': 0.018318599747774948, 'right': 0.47207093927981814};[['left hand grasping point on the can opener near the green star'], ['right hand grasping point on the can opener']]
124;grasp_vlm_dataset/scissors18_jpg.rf.767a8060d4f67ab73607be0dd5c5f99a.jpg;{'index': [0.3096781005859375, 0.053763153076171875, 0.678297607421875, 0.9155369262695312], 'thumb': [0.4801533203125, 0.05429781723022461, 0.6811947631835937, 0.35464230346679687]};{'thumb': {'x_1': 0.335, 'y_1': 0.129, 'x_2': 0.4585, 'y_2': 0.239}, 'index': {'x_1': 0.54, 'y_1': 0.099, 'x_2': 0.6565, 'y_2': 0.269}};{'index': 0.06234523411868027, 'thumb': 0.0};[['index finger grasping point on the pair of scissors'], ['thumb finger grasping point on the pair of scissors']]
125;grasp_vlm_dataset/nail_3_jpg.rf.a6a6d9284e1a4667a55b39c233e0b885.jpg;{'index': [0.17779252624511718, 0.6775603637695312, 0.9943211059570313, 0.918849609375]};{'index': {'x_1': 0.469, 'y_1': 0.445, 'x_2': 0.5655, 'y_2': 0.467}};{'index': 0.0};[['index finger pressing point on the nail gun']]
126;grasp_vlm_dataset/rnd_door1_jpg.rf.449b65f73f2722a0d9dda83d4a44deb5.jpg;{'hand': [0.1096608657836914, 0.020812797546386718, 0.796800048828125, 0.9979854125976563]};{'handle': {'x_1': 0.698, 'y_1': 0.58, 'x_2': 0.739, 'y_2': 0.615}};{'hand': 0.002137154400904202};[['entire hand grasping point on the door with a round handle']]
127;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'index': [0.40965386962890626, 0.22258868408203125, 0.450429931640625, 0.3382409973144531]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'index': 0.0};[['index finger pressing point on the weed wacker']]
128;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.3734231262207031, 0.583008544921875, 0.4203015747070312, 0.6835582275390625]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.0};[['index finger pressing point on the power drill']]
129;grasp_vlm_dataset/solder_11_jpg.rf.61a9b0a78f8d7344ec0a94a9e44348df.jpg;{'hand': [0.549871337890625, 0.1199849395751953, 0.9014450073242187, 0.51401806640625]};{'handle': {'x_1': 0.641, 'y_1': 0.121, 'x_2': 0.896, 'y_2': 0.4135}};{'hand': 0.5384147810625759};[['entire hand grasping point on the soldering iron']]
130;grasp_vlm_dataset/glue_7_jpg.rf.524b1983d4e2515f07237ccbd9eb3b5f.jpg;{'index': [0.3733521423339844, 0.05374825286865234, 0.7788712158203125, 0.6626734008789062]};{'index': {'x_1': 0.548, 'y_1': 0.476, 'x_2': 0.568, 'y_2': 0.5815}};{'index': 0.008544905398769407};[['index finger pressing point on the glue gun']]
131;grasp_vlm_dataset/multimeter5_jpg.rf.7c808d0578c14aab7cf77201da754808.jpg;{'left': [0.4574469299316406, 0.06221923828125, 0.88366845703125, 0.67212939453125], 'right': [0.4574469299316406, 0.06221923828125, 0.88366845703125, 0.67212939453125]};{'right': {'x_1': 0.16, 'y_1': 0.577, 'x_2': 0.5155, 'y_2': 0.6845}, 'left': {'x_1': 0.126, 'y_1': 0.337, 'x_2': 0.383, 'y_2': 0.588}};{'left': 0.0, 'right': 0.018870812624198572};[['left hand grasping point on the multimeter with red and black leads'], ['right hand grasping point on the multimeter with red and black leads']]
132;grasp_vlm_dataset/shovel10_jpg.rf.a851d52ea1d80dd9a37ee89f8ab5fd07.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]};{'right': {'x_1': 0.427, 'y_1': 0.443, 'x_2': 0.511, 'y_2': 0.7885}, 'left': {'x_1': 0.344, 'y_1': 0.152, 'x_2': 0.5275, 'y_2': 0.2325}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the shovel'], ['right hand grasping point on the shovel']]
133;grasp_vlm_dataset/chainsaw16_jpg.rf.5bcb391b6f3b2485e596cd67e113b5b8.jpg;{'left': [0.13704248046875, 0.1278045654296875, 0.7086331787109375, 0.6783027954101563], 'right': [0.1353533477783203, 0.3816463317871094, 0.33852301025390624, 0.617691650390625]};{'left': {'x_1': 0.139, 'y_1': 0.382, 'x_2': 0.3155, 'y_2': 0.4925}, 'right': {'x_1': 0.442, 'y_1': 0.172, 'x_2': 0.573, 'y_2': 0.3995}};{'left': 0.06198204601596763, 'right': 0.0};[['left hand grasping point on the chainsaw near the green star'], ['right hand grasping point on the chainsaw']]
134;grasp_vlm_dataset/top_bar6_jpg.rf.ed95d1fbc5c4f9b6e6eacd8da23c17ad.jpg;{'hand': [0.5429370727539062, 0.45024258422851565, 0.6355509643554688, 0.4816784973144531]};{'handle': {'x_1': 0.546, 'y_1': 0.452, 'x_2': 0.636, 'y_2': 0.4805}};{'hand': 0.8727866394741652};[['entire hand grasping point on the top drawer with a horizontal bar handle']]
135;grasp_vlm_dataset/bow13_jpg.rf.61ec96aa8ae181f31ecaf61633dc3155.jpg;{'index': [0.6898938598632812, 0.783285888671875, 0.8314940795898438, 0.9573154907226562], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.63, 'y_1': 0.667, 'x_2': 0.7125, 'y_2': 0.7845}, 'thumb': {'x_1': 0.673, 'y_1': 0.753, 'x_2': 0.7125, 'y_2': 0.811}};{'index': 0.0007999773822866969, 'thumb': 0.0};[['index finger grasping point on the violin bow'], ['thumb finger grasping point on the violin bow']]
136;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.3624317321777344, 0.38057522583007813, 0.5048248291015625, 0.5708320922851563]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.0};[['entire hand grasping point on the door with a vertical bar handle']]
137;grasp_vlm_dataset/solder_5_jpg.rf.aeacdfb866d8162a9184f451f439dc39.jpg;{'hand': [0.625595703125, 0.6627314453125, 0.8959947509765624, 0.8149259643554687]};{'handle': {'x_1': 0.569, 'y_1': 0.473, 'x_2': 0.6365, 'y_2': 0.7395}};{'hand': 0.014357406829657962};[['entire hand grasping point on the soldering iron']]
138;grasp_vlm_dataset/chainsaw20_jpg.rf.dc1c3fc43d94cbf06b490361708ed579.jpg;{'left': [0.20503392028808592, 0.5135623779296875, 0.801297607421875, 0.7433982543945312], 'right': [0.20503392028808592, 0.5135623779296875, 0.801297607421875, 0.7433982543945312]};{'right': {'x_1': 0.394, 'y_1': 0.296, 'x_2': 0.4945, 'y_2': 0.33}, 'left': {'x_1': 0.22, 'y_1': 0.317, 'x_2': 0.418, 'y_2': 0.4045}};{'left': 0.0, 'right': 0.0};[['left hand grasping point on the chainsaw near the green star'], ['right hand grasping point on the chainsaw']]
139;grasp_vlm_dataset/lever_handle2_jpg.rf.32fd38f14cd1195fd5d20ff4c2b11e66.jpg;{'hand': [0.3913367004394531, 0.5756994018554688, 0.48212237548828124, 0.6007650146484375]};{'handle': {'x_1': 0.41, 'y_1': 0.583, 'x_2': 0.487, 'y_2': 0.5945}};{'hand': 0.35571060903830876};[['entire hand grasping point on the door with a horizontal lever handle']]
140;grasp_vlm_dataset/rnd_door16_jpg.rf.3fd7d52f22bb533bc876da2b5e186531.jpg;{'hand': [0.6769356689453125, 0.9483274536132813, 0.7199830932617187, 1.0]};{'handle': {'x_1': 0.69, 'y_1': 0.947, 'x_2': 0.721, 'y_2': 1.0}};{'hand': 0.6683597189668083};[['entire hand grasping point on the door with a round handle']]
141;grasp_vlm_dataset/syringe16_jpg.rf.8c9423a1449e8f8ced46f9651e5818ca.jpg;{'index': [0.542820556640625, 0.46773028564453123, 0.8714422607421874, 0.5515950927734375], 'thumb': [0.542820556640625, 0.46773028564453123, 0.8714422607421874, 0.5515950927734375]};{'thumb': {'x_1': 0.128, 'y_1': 0.488, 'x_2': 0.163, 'y_2': 0.5815}, 'index': {'x_1': 0.216, 'y_1': 0.454, 'x_2': 0.248, 'y_2': 0.608}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the syringe'], ['thumb finger grasping point on the syringe']]
142;grasp_vlm_dataset/drill_0_jpg.rf.ba4c73b312f6c2ad5dd8cd418de04264.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.437, 'y_1': 0.391, 'x_2': 0.53, 'y_2': 0.469}};{'index': 0.0};[['index finger pressing point on the power drill']]
143;grasp_vlm_dataset/wacker_2_jpg.rf.466b5868a2a12b97e0c5bcdcb4a911bb.jpg;{'index': [0.3588353576660156, 0.46983795166015624, 0.654208984375, 0.6527330322265625]};{'index': {'x_1': 0.455, 'y_1': 0.613, 'x_2': 0.4885, 'y_2': 0.6445}};{'index': 0.01953356991001131};[['index finger pressing point on the weed wacker']]
144;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.09743266296386718, 0.029781198501586913, 0.9567814331054687, 0.995446533203125], 'thumb': [0.4113638000488281, 0.3849962768554688, 0.47690911865234376, 0.4398048095703125]};{'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}};{'index': 0.06359453510267464, 'thumb': 0.0};[['index finger grasping point on the pair of scissors'], ['thumb finger grasping point on the pair of scissors']]
145;grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg;{'index': [0.8715048217773438, 0.8313245239257813, 0.99992822265625, 1.0], 'thumb': [0.8715048217773438, 0.8313245239257813, 0.99992822265625, 1.0]};{'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the bowling ball'], ['thumb finger grasping point on the bowling ball']]
146;grasp_vlm_dataset/shovel11_jpg.rf.2bd7feed145657ccfceefe65a99f3f2f.jpg;{'left': [0.014365577697753906, 0.29090463256835936, 0.9753115844726562, 0.7341785888671875], 'right': [0.014365577697753906, 0.29090463256835936, 0.9753115844726562, 0.7341785888671875]};{'left': {'x_1': 0.046, 'y_1': 0.374, 'x_2': 0.0965, 'y_2': 0.662}, 'right': {'x_1': 0.444, 'y_1': 0.46, 'x_2': 0.66, 'y_2': 0.5745}};{'left': 0.03414386365946414, 'right': 0.05806147112389074};[['left hand grasping point on the shovel near the green star'], ['right hand grasping point on the shovel']]
147;grasp_vlm_dataset/lever_handle14_jpg.rf.2ef9240c074aef275eeceb0e3583c305.jpg;{'hand': [0.21050033569335938, 0.000834345817565918, 0.7699324951171875, 0.978318359375]};{'handle': {'x_1': 0.31, 'y_1': 0.563, 'x_2': 0.3725, 'y_2': 0.5725}};{'hand': 0.001085791733053714};[['entire hand grasping point on the door with a horizontal lever handle']]
148;grasp_vlm_dataset/drill_8_jpg.rf.0e9e374530ed9dab0955f40cd3b6ac75.jpg;{'index': [0.07319041442871094, 0.19579150390625, 0.28138287353515623, 0.37260198974609376]};{'index': {'x_1': 0.459, 'y_1': 0.439, 'x_2': 0.495, 'y_2': 0.509}};{'index': 0.0};[['index finger pressing point on the power drill']]
149;grasp_vlm_dataset/allen_17_jpg.rf.fee357f14795a45bb4d02e7443df8204.jpg;{'hand': [0.09558382415771484, 0.5232060546875, 0.4424709777832031, 0.7069926147460938]};{'handle': {'x_1': 0.421, 'y_1': 0.354, 'x_2': 0.7885, 'y_2': 0.579}};{'hand': 0.008247920065791848};[['entire hand grasping point on the allen key']]
150;grasp_vlm_dataset/allen_6_jpg.rf.c65ff82a152e9faf8d2f43fa129c9963.jpg;{'hand': [0.28954104614257814, 0.14689906311035156, 0.797656982421875, 0.8523167724609375]};{'handle': {'x_1': 0.292, 'y_1': 0.144, 'x_2': 0.7985, 'y_2': 0.302}};{'hand': 0.21783516556134733};[['entire hand grasping point on the allen key']]
151;grasp_vlm_dataset/wrench_6_jpg.rf.4e8676d4832153540267a96a78ae2c6f.jpg;{'hand': [0.010085201263427735, 0.07091360473632813, 0.987037109375, 0.8238627319335937]};{'handle': {'x_1': 0.305, 'y_1': 0.097, 'x_2': 0.966, 'y_2': 0.6055}};{'hand': 0.4569341287844197};[['entire hand grasping point on the wrench']]
152;grasp_vlm_dataset/bow11_jpg.rf.b5efed0e65f8331f4bd64202db7d38a0.jpg;{'index': [0.791978515625, 0.10167036437988282, 0.9598087768554687, 0.24601222229003905], 'thumb': [0.791978515625, 0.10167036437988282, 0.9598087768554687, 0.24601222229003905]};{'index': {'x_1': 0.785, 'y_1': 0.2, 'x_2': 0.848, 'y_2': 0.2595}, 'thumb': {'x_1': 0.809, 'y_1': 0.183, 'x_2': 0.84, 'y_2': 0.214}};{'index': 0.10150013707966163, 'thumb': 0.03966987445518137};[['index finger grasping point on the violin bow'], ['thumb finger grasping point on the violin bow']]
153;grasp_vlm_dataset/top_bar7_jpg.rf.c1a65f421d3e8ba6288e93fce966c145.jpg;{'hand': [0.42285513305664063, 0.7397633056640625, 0.5269052734375, 0.7886118774414063]};{'handle': {'x_1': 0.39, 'y_1': 0.358, 'x_2': 0.55, 'y_2': 0.3925}};{'hand': 0.0};[['entire hand grasping point on the top drawer with a horizontal bar handle']]
154;grasp_vlm_dataset/multimeter17_jpg.rf.eba4e4c8cacf37f6930815055898aa22.jpg;{'left': [0.339349609375, 0.06132802963256836, 0.7505133056640625, 0.8960728759765625], 'right': [0.339349609375, 0.06132802963256836, 0.7505133056640625, 0.8960728759765625]};{'left': {'x_1': 0.35, 'y_1': 0.244, 'x_2': 0.411, 'y_2': 0.565}, 'right': {'x_1': 0.67, 'y_1': 0.238, 'x_2': 0.7295, 'y_2': 0.577}};{'left': 0.05705140698762308, 'right': 0.05876898037096427};[['left hand grasping point on the multimeter with red and black leads near the green star'], ['right hand grasping point on the multimeter with red and black leads']]
155;grasp_vlm_dataset/solder_10_jpg.rf.b9d560d90e1b1dfc452fbed7c535edd6.jpg;{'hand': [0.018661022186279297, 0.3428903503417969, 0.9652614135742188, 0.8681845703125]};{'handle': {'x_1': 0.065, 'y_1': 0.494, 'x_2': 0.552, 'y_2': 0.863}};{'hand': 0.3613982336259009};[['entire hand grasping point on the soldering iron']]
156;grasp_vlm_dataset/darts9_jpg.rf.0e86bcfc018e6725a57ffd620eea9dd2.jpg;{'index': [0.03851365661621094, 0.262791748046875, 0.08882020568847657, 0.29127169799804686], 'thumb': [0.5155161743164063, 0.42273593139648435, 0.610889892578125, 0.5082716064453126]};{'index': {'x_1': 0.397, 'y_1': 0.354, 'x_2': 0.5185, 'y_2': 0.418}, 'thumb': {'x_1': 0.372, 'y_1': 0.383, 'x_2': 0.5085, 'y_2': 0.438}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the dart'], ['thumb finger grasping point on the dart']]
157;grasp_vlm_dataset/shovel14_jpg.rf.4ca1e8dd85c89628f71681399c1b7520.jpg;{'left': [0.3701170959472656, 0.3754022216796875, 0.63512158203125, 0.644207763671875], 'right': [0.060687549591064455, 0.8361536865234375, 0.18362028503417968, 0.9570003051757813]};{'left': {'x_1': 0.062, 'y_1': 0.84, 'x_2': 0.1805, 'y_2': 0.9535}, 'right': {'x_1': 0.122, 'y_1': 0.392, 'x_2': 0.6135, 'y_2': 0.892}};{'left': 0.0, 'right': 0.013381561404095953};[['left hand grasping point on the shovel near the green star'], ['right hand grasping point on the shovel']]
158;grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg;{'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]};{'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}};{'index': 0.0, 'thumb': 0.0};[['index finger grasping point on the bowling ball'], ['thumb finger grasping point on the bowling ball']]
159;grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg;{'hand': [0.4682681274414062, 0.6845593872070312, 0.5480277099609375, 0.7176911010742187]};{'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}};{'hand': 0.46365081633154787};[['entire hand grasping point on the door with a horizontal lever handle']]
160;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.5249746704101562, 0.5801279907226562, 0.5658240356445312, 0.6084035034179688]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.7638199233502566};[['entire hand grasping point on the door with a round handle']]
161;grasp_vlm_dataset/can_opener12_jpg.rf.22f6ab1a42efc640e2ea943eb35ac726.jpg;{'left': [0.4329810791015625, 0.03342546463012695, 0.5524528198242188, 0.2657752685546875], 'right': [0.4329810791015625, 0.03342546463012695, 0.5524528198242188, 0.2657752685546875]};{'right': {'x_1': 0.427, 'y_1': 0.028, 'x_2': 0.702, 'y_2': 0.63}, 'left': {'x_1': 0.297, 'y_1': 0.66, 'x_2': 0.5525, 'y_2': 0.9295}};{'left': 0.0, 'right': 0.1676788615610699};[['left hand grasping point on the can opener near the green star'], ['right hand grasping point on the can opener']]
162;grasp_vlm_dataset/hammer_1_jpg.rf.8831351caa1386445ee1fac912d299a8.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.421, 'y_1': 0.462, 'x_2': 0.566, 'y_2': 0.942}};{'hand': 0.0};[['entire hand grasping point on the hammer']]
163;grasp_vlm_dataset/drill_9_jpg.rf.8af7cd1c458bcf01feae4d5308c67569.jpg;{'index': [0.0, 0.0, 0.0, 0.0]};{'index': {'x_1': 0.478, 'y_1': 0.46, 'x_2': 0.5015, 'y_2': 0.535}};{'index': 0.0};[['index finger pressing point on the power drill']]
164;grasp_vlm_dataset/bolt_cutters13_jpeg.rf.4a898956ad25d30002734ef4fda5d7c8.jpg;{'left': [0.0, 0.10462413024902344, 0.99914111328125, 0.8376685180664063], 'right': [0.24935501098632812, 0.372671630859375, 0.5403291625976563, 0.5759061889648438]};{'left': {'x_1': 0.607, 'y_1': 0.182, 'x_2': 1.0, 'y_2': 0.567}, 'right': {'x_1': 0.396, 'y_1': 0.106, 'x_2': 0.8375, 'y_2': 0.434}};{'left': 0.20603925571599357, 'right': 0.04536970553977897};[['left hand grasping point on the bolt cutters near the green star'], ['right hand grasping point on the bolt cutters']]
165;grasp_vlm_dataset/top_rnd4_jpg.rf.1695a634ce6d4dd9aaeba81aed3dd1aa.jpg;{'hand': [0.40466119384765625, 0.57497119140625, 0.4447808837890625, 0.613376953125]};{'handle': {'x_1': 0.407, 'y_1': 0.575, 'x_2': 0.444, 'y_2': 0.6135}};{'hand': 0.9188337354139765};[['entire hand grasping point on the top drawer with a round handle']]
166;grasp_vlm_dataset/screwdriver_13_jpg.rf.139c780051664ae63854eab4ce1922be.jpg;{'hand': [0.21043255615234374, 0.15036544799804688, 0.8320612182617187, 0.8803535766601562]};{'handle': {'x_1': 0.212, 'y_1': 0.147, 'x_2': 0.5405, 'y_2': 0.5245}};{'hand': 0.27018396895439256};[['entire hand grasping point on the screwdriver']]
167;grasp_vlm_dataset/shovel9_jpg.rf.4c31fd622f54fc92f86041fb62cceff3.jpg;{'left': [0.4417437744140625, 0.43978128051757814, 0.9993432006835937, 0.8547328491210937], 'right': [0.4417437744140625, 0.43978128051757814, 0.9993432006835937, 0.8547328491210937]};{'left': {'x_1': 0.006, 'y_1': 0.152, 'x_2': 0.113, 'y_2': 0.234}, 'right': {'x_1': 0.162, 'y_1': 0.256, 'x_2': 0.5305, 'y_2': 0.5435}};{'left': 0.0, 'right': 0.028056282057230375};[['left hand grasping point on the shovel'], ['right hand grasping point on the shovel']]
168;grasp_vlm_dataset/syringe6_jpg.rf.d70a0897d3502ec98df645daabc7089c.jpg;{'index': [0.7220890502929688, 0.12175538635253906, 0.8543763427734375, 0.1885442657470703], 'thumb': [0.7220890502929688, 0.12175538635253906, 0.8543763427734375, 0.1885442657470703]};{'thumb': {'x_1': 0.713, 'y_1': 0.127, 'x_2': 0.8495, 'y_2': 0.1835}, 'index': {'x_1': 0.434, 'y_1': 0.329, 'x_2': 0.75, 'y_2': 0.416}};{'index': 0.0, 'thumb': 0.7700110289284923};[['index finger grasping point on the syringe'], ['thumb finger grasping point on the syringe']]
169;grasp_vlm_dataset/saw_8_jpg.rf.4c343d7ad4d81a4f99bfc448c5bf18df.jpg;{'index': [0.453215087890625, 0.5133729858398437, 0.5415701904296875, 0.5767694702148437]};{'index': {'x_1': 0.424, 'y_1': 0.219, 'x_2': 0.4615, 'y_2': 0.278}};{'index': 0.0};[['index finger pressing point on the circular saw']]
170;grasp_vlm_dataset/nail_13_jpg.rf.d4d08a31aec7bb160c2581e49be92096.jpg;{'index': [0.1714198455810547, 0.2976688232421875, 0.4988753967285156, 0.8278956298828125]};{'index': {'x_1': 0.431, 'y_1': 0.548, 'x_2': 0.4475, 'y_2': 0.593}};{'index': 0.00427644036624043};[['index finger pressing point on the nail gun']]
171;grasp_vlm_dataset/hammer_12_jpg.rf.db41f3ed9ddd7ce1779e4e157c0a114c.jpg;{'hand': [0.0, 0.0, 0.0, 0.0]};{'handle': {'x_1': 0.38, 'y_1': 0.525, 'x_2': 0.4485, 'y_2': 0.817}};{'hand': 0.0};[['entire hand grasping point on the hammer']]
172;grasp_vlm_dataset/saw_6_jpg.rf.e9269da0475a0a2a3b47c5092bd0fbeb.jpg;{'index': [0.0005989551544189453, 0.4912108154296875, 0.1846322784423828, 0.6536177368164062]};{'index': {'x_1': 0.463, 'y_1': 0.242, 'x_2': 0.501, 'y_2': 0.317}};{'index': 0.0};[['index finger pressing point on the circular saw']]
173;grasp_vlm_dataset/chainsaw9_jpg.rf.52e0b8a6d8f102243b5ec06b36d53151.jpg;{'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.5095040283203125, 0.32726202392578124, 0.959492431640625, 0.8075443725585938]};{'right': {'x_1': 0.856, 'y_1': 0.474, 'x_2': 0.9525, 'y_2': 0.5845}, 'left': {'x_1': 0.559, 'y_1': 0.33, 'x_2': 0.6855, 'y_2': 0.8055}};{'left': 0.0, 'right': 0.04933914780035041};[['left hand grasping point on the chainsaw'], ['right hand grasping point on the chainsaw']]
