img_id;img_path;text_output;pred_bbox;target_bbox;iou
126;data/roboflow/saw_8_jpg.rf.be9b0007f6a223a997ebd5619bfe44dc.jpg;```json [ 181, 356, 229, 383 ] ```;[181.0, 356.0, 229.0, 383.0];[109, 212, 138.59, 230.75];0.0
127;data/roboflow/glue_0_jpg.rf.5cb7eab2a906d41299bc60c6d9b206be.jpg;```json [ 568, 643, 652, 676 ] ```;[568.0, 643.0, 652.0, 676.0];[715, 1243, 1100, 1324.67];0.0
128;data/roboflow/saw_7_jpg.rf.109812051e475e298545865a31ed87f6.jpg;```json [ 340, 724, 370, 747 ] ```;[340.0, 724.0, 370.0, 747.0];[354, 626, 385.67, 660.16];0.0
129;data/roboflow/nail_0_jpg.rf.cf3d235e94862258918057e38236c8dd.jpg;```json [ 478, 505, 509, 528 ] ```;[478.0, 505.0, 509.0, 528.0];[554, 394, 578, 459];0.0
130;data/roboflow/glue_19_jpg.rf.d413783fc14438fec0222b1250d37c98.jpg;```json [ 288, 336, 326, 364 ] ```;[288.0, 336.0, 326.0, 364.0];[98, 104, 123.31, 128.22];0.0
131;data/roboflow/screwdriver_3_jpg.rf.3a333c42804a68966bea544528966317.jpg;```json [ 444, 353, 518, 408 ] ```;[444.0, 353.0, 518.0, 408.0];[116, 274, 321, 334.5];0.0
132;data/roboflow/drill_2_jpg.rf.1a5212189e5706880c9479850bc0fc97.jpg;```json [ 621, 503, 660, 545 ] ```;[621.0, 503.0, 660.0, 545.0];[673, 541, 783, 618.5];0.0
133;data/roboflow/wrench_0_jpg.rf.968d82377e09dd33302425888696c200.jpg;```json [ 195, 659, 466, 717 ] ```;[195.0, 659.0, 466.0, 717.0];[227, 2092, 817, 2792];0.0
134;data/roboflow/glue_14_jpg.rf.ef00da097967ccc7af96873d9d3dc333.jpg;```json [ 268, 352, 328, 398 ] ```;[268.0, 352.0, 328.0, 398.0];[77, 75, 100.23, 79.04];0.0
135;data/roboflow/wrench_2_jpg.rf.a2afaa627952c8b40ba0f8ae446395f4.jpg;```json [ 301, 309, 693, 427 ] ```;[301.0, 309.0, 693.0, 427.0];[457, 340, 1025, 728];0.08342678823930957
136;data/roboflow/glue_17_jpg.rf.db2f88c43c959eebeeaaa9c9a5512e5c.jpg;```json [ 374, 262, 404, 278 ] ```;[374.0, 262.0, 404.0, 278.0];[77, 75, 99.74, 80.65];0.0
137;data/roboflow/drill_18_jpg.rf.0f42ffb7f664acc515f8d2a839cb54ca.jpg;```json [ [ 405, 635, 477, 685 ] ] ```;[405.0, 635.0, 477.0, 685.0];[525, 491, 612, 545];0.0
138;data/roboflow/wacker_13_jpg.rf.6d69a2148e91250045526bbc78181b15.jpg;```json [ 658, 249, 713, 294 ] ```;[658.0, 249.0, 713.0, 294.0];[138, 1705, 170.5, 1752.5];0.0
139;data/roboflow/wacker_0_jpg.rf.86c904f3270e1c14d2dc09cd4c07c125.jpg;```json [ 386, 235, 405, 249 ] ```;[386.0, 235.0, 405.0, 249.0];[374, 700, 390.43, 755.71];0.0
140;data/roboflow/screwdriver_9_jpg.rf.75fc1ec75dcf784c3571c406697000b1.jpg;```json [ 85, 159, 234, 215 ] ```;[85.0, 159.0, 234.0, 215.0];[23, 68, 111.54, 104.46000000000001];0.0
141;data/roboflow/nail_2_jpg.rf.17dbc55b6601a8b0ad44d388c3685117.jpg;```json [ 528, 413, 605, 480 ] ```;[528.0, 413.0, 605.0, 480.0];[302, 217, 338, 251.5];0.0
142;data/roboflow/hammer_6_jpg.rf.d97604e1b053a8bb69c2abccd9896ef5.jpg;```json [ 418, 471, 583, 784 ] ```;[418.0, 471.0, 583.0, 784.0];[123, 119, 159.5, 331];0.0
143;data/roboflow/hammer_7_jpg.rf.f20fc313f9dc5bcf87ab92fa78e56629.jpg;```json [ 497, 125, 524, 556 ] ```;[497.0, 125.0, 524.0, 556.0];[132, 20, 196.5, 301.94];0.0
144;data/roboflow/wrench_12_jpg.rf.327c0c64c489bb9a731ba4043353d7d4.jpg;```json [ 488, 421, 774, 587 ] ```;[488.0, 421.0, 774.0, 587.0];[885, 855, 1825, 1151.67];0.0
145;data/roboflow/hammer_19_jpg.rf.ed319d2dccdb410a674538614e984936.jpg;```json [ 450, 380, 545, 650 ] ```;[450.0, 380.0, 545.0, 650.0];[93, 127, 117.26, 208.48000000000002];0.0
146;data/roboflow/solder_3_jpg.rf.059fb280e11c0615605b82aaf38b56b4.jpg;```json [ 384, 385, 480, 457 ] ```;[384.0, 385.0, 480.0, 457.0];[134, 126, 178.45, 247.67000000000002];0.0
147;data/roboflow/nail_6_jpg.rf.c51a692ff3a2a1695c888862840f1a2e.jpg;```json [ [ 503, 520, 535, 536 ] ] ```;[503.0, 520.0, 535.0, 536.0];[595, 1006, 668.75, 1054.75];0.0
148;data/roboflow/wacker_14_jpg.rf.c259733b8d02dd602401799e3ef77391.jpg;```json [ 562, 514, 585, 529 ] ```;[562.0, 514.0, 585.0, 529.0];[370, 475, 397, 494];0.0
149;data/roboflow/wrench_9_jpg.rf.99d3f0caf4e8770424aff1ca539b3718.jpg;```json [ 62, 123, 144, 303 ] ```;[62.0, 123.0, 144.0, 303.0];[97, 44, 213, 404.5];0.1758177812876678
150;data/roboflow/allen_7_jpg.rf.de65912c03b4e399bca10e2cbcb7f960.jpg;```json [ 47, 63, 89, 142 ] ```;[47.0, 63.0, 89.0, 142.0];[16, 193, 86.94, 244.72];0.0
151;data/roboflow/solder_13_jpg.rf.b89dfb4e46d0332a54ff47bf1e190eb8.jpg;```json [ 188, 624, 274, 762 ] ```;[188.0, 624.0, 274.0, 762.0];[81, 103, 189.75, 133];0.0
152;data/roboflow/glue_15_jpg.rf.3aef761c7936e5cd086ab3a3f820f823.jpg;```json [ 441, 574, 482, 624 ] ```;[441.0, 574.0, 482.0, 624.0];[228, 300, 287, 326];0.0
153;data/roboflow/wacker_11_jpg.rf.9b7cd2ed30ebc8fce262d956d6adc4a2.jpg;```json [ 510, 706, 560, 740 ] ```;[510.0, 706.0, 560.0, 740.0];[191, 263, 203.08, 274.25];0.0
154;data/roboflow/drill_3_jpg.rf.3f880ad07c21569127b115ff86dda4f7.jpg;```json [ 686, 545, 781, 607 ] ```;[686.0, 545.0, 781.0, 607.0];[418, 472, 507.45, 550.89];0.0
155;data/roboflow/solder_16_jpg.rf.243d99cf2b83a48bff1aaae682347418.jpg;```json [ 280, 300, 327, 362 ] ```;[280.0, 300.0, 327.0, 362.0];[111, 72, 158.78, 245.61];0.0
156;data/roboflow/nail_8_jpg.rf.b5946764e32598fedd52ef0a14f46135.jpg;```json [ 574, 613, 603, 642 ] ```;[574.0, 613.0, 603.0, 642.0];[680, 893, 782.5, 934.25];0.0
157;data/roboflow/saw_12_jpg.rf.0de55e62c07a477107d925b033af221e.jpg;```json [ 666, 826, 735, 856 ] ```;[666.0, 826.0, 735.0, 856.0];[310, 910, 347.5, 930.63];0.0
158;data/roboflow/nail_17_jpg.rf.f25272b787dcfa80488008918f505907.jpg;```json [ 404, 250, 484, 277 ] ```;[404.0, 250.0, 484.0, 277.0];[309, 463, 335.88, 502.38];0.0
159;data/roboflow/allen_14_jpg.rf.f0cb183b90bffc8b7187076abf866549.jpg;```json [ 286, 458, 465, 602 ] ```;[286.0, 458.0, 465.0, 602.0];[543, 505, 809.25, 1133.75];0.0
160;data/roboflow/screwdriver_2_jpg.rf.6aa70b18945100e04471d37e76e9fdc3.jpg;```json [ 129, 341, 290, 538 ] ```;[129.0, 341.0, 290.0, 538.0];[219, 478, 455, 746];0.046965437406978665
161;data/roboflow/allen_4_jpg.rf.8e83c5d669993fb6fc2ec8b911561b57.jpg;```json [ 63, 46, 103, 207 ] ```;[63.0, 46.0, 103.0, 207.0];[50, 31, 157.5, 268.08000000000004];0.2526867586645269
162;data/roboflow/nail_12_jpg.rf.01340587ec8332697c7a2250fc2b3def.jpg;```json [ 527, 658, 595, 694 ] ```;[527.0, 658.0, 595.0, 694.0];[87, 111, 98.85, 120.26];0.0
163;data/roboflow/nail_15_jpg.rf.7e07e37aae26e758ded31604210a1bdf.jpg;```json [ 375, 308, 432, 329 ] ```;[375.0, 308.0, 432.0, 329.0];[106, 105, 113.19, 120.47];0.0
164;data/roboflow/hammer_15_jpg.rf.6eb9f0d8aff263ee6bbe512f6c3a8362.jpg;```json [ 59, 208, 293, 247 ] ```;[59.0, 208.0, 293.0, 247.0];[85, 98, 170, 114.76];0.0
165;data/roboflow/drill_14_jpg.rf.48b8a06b8732562d7b244613b2c90bfc.jpg;```json [ 661, 458, 733, 508 ] ```;[661.0, 458.0, 733.0, 508.0];[185, 252, 212.63, 267.27];0.0
166;data/roboflow/saw_6_jpg.rf.eac0e3851c38dfa8b6a5efb40f5eeda3.jpg;```json [ 275, 336, 307, 361 ] ```;[275.0, 336.0, 307.0, 361.0];[290, 417, 380, 451];0.0
167;data/roboflow/drill_7_jpg.rf.1e972d47ab5067c6a9a37d06c7244a73.jpg;```json [ 475, 368, 571, 405 ] ```;[475.0, 368.0, 571.0, 405.0];[482, 612, 527, 628];0.0
168;data/roboflow/hammer_16_jpg.rf.b68d7216a71544b9127949ebb4328060.jpg;```json [ [ 529, 210, 896, 499 ] ] ```;[529.0, 210.0, 896.0, 499.0];[213, 15, 347, 146.33];0.0
169;data/roboflow/allen_0_jpg.rf.9831ceb15ba0394c612a3ce5e77a0ab1.jpg;```json [ 477, 159, 652, 815 ] ```;[477.0, 159.0, 652.0, 815.0];[483, 101, 543, 1060.38];0.2959336194425982
170;data/roboflow/allen_5_jpg.rf.59c0f99f54920817d8557916290da3c4.jpg;```json [ 25, 54, 77, 134 ] ```;[25.0, 54.0, 77.0, 134.0];[64, 43, 90.67, 184.94];0.15060372253592688
171;data/roboflow/hammer_0_jpg.rf.a367809a323966ccb20750815967b2dc.jpg;```json [ 430, 503, 780, 790 ] ```;[430.0, 503.0, 780.0, 790.0];[96, 113, 361.34, 249.33];0.0
172;data/roboflow/solder_17_jpg.rf.78859b21a0c6bf102e6eb651af7f0880.jpg;```json [ 340, 172, 395, 264 ] ```;[340.0, 172.0, 395.0, 264.0];[140, 58, 186.79, 352.29];0.0
173;data/roboflow/hammer_12_jpg.rf.f19a2f6e8bbb763e189711e593efac7c.jpg;```json [ 487, 405, 635, 453 ] ```;[487.0, 405.0, 635.0, 453.0];[136, 74, 211.63, 87.33];0.0
174;data/roboflow/solder_4_jpg.rf.5aed0994a4415fcda7b62fdd8d456fef.jpg;```json [ 394, 341, 459, 389 ] ```;[394.0, 341.0, 459.0, 389.0];[626, 608, 859.75, 1179.25];0.0
175;data/roboflow/wrench_6_jpg.rf.c87f7434a7bd8954688f4a8699d9f87d.jpg;```json [ 317, 21, 766, 192 ] ```;[317.0, 21.0, 766.0, 192.0];[40, 153, 177.5, 339.5];0.0
176;data/roboflow/glue_18_jpg.rf.d0dda10f6eb24fe692aa23d0aab963e8.jpg;```json [ 623, 774, 690, 801 ] ```;[623.0, 774.0, 690.0, 801.0];[1207, 1492, 1733.67, 1668.66];0.0
177;data/roboflow/screwdriver_14_jpg.rf.43d008f5298fdb8d32a000dcbfc20d5f.jpg;```json [ 173, 437, 298, 570 ] ```;[173.0, 437.0, 298.0, 570.0];[3, 145, 85, 209];0.0
178;data/roboflow/drill_8_jpg.rf.446ff4194ea5f6f40308041f14723583.jpg;```json [ 600, 779, 659, 813 ] ```;[600.0, 779.0, 659.0, 813.0];[526, 551, 610, 594];0.0
179;data/roboflow/hammer_2_jpg.rf.cd873a1251dafc8339f959a1543c129d.jpg;```json [ 333, 126, 414, 362 ] ```;[333.0, 126.0, 414.0, 362.0];[116, 19, 181.45999999999998, 209.23];0.0
180;data/roboflow/nail_19_jpg.rf.54dbcfec9351343785e8ae2341bcd152.jpg;```json [ 394, 366, 433, 403 ] ```;[394.0, 366.0, 433.0, 403.0];[66, 90, 73.74, 103.71000000000001];0.0
181;data/roboflow/wrench_19_jpg.rf.b0b0e22ad6dbcee249bbf45b5b667751.jpg;```json [ 241, 180, 828, 637 ] ```;[241.0, 180.0, 828.0, 637.0];[136, 91, 358.90999999999997, 258.5];0.031234121938584897
182;data/roboflow/drill_9_jpg.rf.f3f19c6472fe36549dc1526e4ccbadbc.jpg;```json [ 565, 313, 606, 344 ] ```;[565.0, 313.0, 606.0, 344.0];[552, 574, 642, 602];0.0
183;data/roboflow/allen_8_jpg.rf.0c60c9593220eb8296792523463197ed.jpg;```json [ 56, 108, 102, 218 ] ```;[56.0, 108.0, 102.0, 218.0];[123, 145, 283.56, 340.56];0.0
184;data/roboflow/glue_8_jpg.rf.0df23a4f53349dd006c1bab9b7f396ef.jpg;```json [ 738, 484, 792, 524 ] ```;[738.0, 484.0, 792.0, 524.0];[623, 649, 720, 676];0.0
185;data/roboflow/drill_1_jpg.rf.ad0311e1f82d679d8b11b5f7af83e7ba.jpg;```json [ 443, 334, 498, 362 ] ```;[443.0, 334.0, 498.0, 362.0];[867, 737, 968.66, 825.33];0.0
186;data/roboflow/screwdriver_13_jpg.rf.6eb41898b20b245ef9855ffd4d759eaf.jpg;```json [ 24, 130, 159, 188 ] ```;[24.0, 130.0, 159.0, 188.0];[213, 292, 548, 579];0.0
187;data/roboflow/saw_13_jpg.rf.6c2a2ffc316fe722a802dfdeaa792205.jpg;```json [ 527, 711, 566, 737 ] ```;[527.0, 711.0, 566.0, 737.0];[350, 737, 375.56, 755.33];0.0
188;data/roboflow/glue_16_jpg.rf.58133883125a2e8669acf4c349531813.jpg;```json [ 320, 395, 356, 418 ] ```;[320.0, 395.0, 356.0, 418.0];[239, 381, 371.5, 423.5];0.14703662597114317
189;data/roboflow/hammer_11_jpg.rf.7127bdc7954f8ed0c83efa64f439d5ee.jpg;```json [ 50, 316, 139, 363 ] ```;[50.0, 316.0, 139.0, 363.0];[34, 79, 148.09, 103.32];0.0
190;data/roboflow/screwdriver_8_jpg.rf.ff89afcd7ff42203451f1b83d4282260.jpg;```json [ 61, 231, 108, 272 ] ```;[61.0, 231.0, 108.0, 272.0];[637, 243, 1106, 421];0.0
191;data/roboflow/glue_4_jpg.rf.42589b357cb58229f80db34330c489a2.jpg;```json [ [ 519, 413, 551, 432 ] ] ```;[519.0, 413.0, 551.0, 432.0];[333, 382, 414, 408];0.0
192;data/roboflow/drill_17_jpg.rf.6576ae60e8e062a8c7aee0fac775b675.jpg;Here's the bounding box in JSON format: ```json [ 395, 268, 438, 303 ] ```;[395.0, 268.0, 438.0, 303.0];[139, 206, 171.67000000000002, 226];0.0
193;data/roboflow/solder_8_jpg.rf.bd0265780fd448ad5ea358a0e3d9d140.jpg;```json [ 435, 306, 527, 409 ] ```;[435.0, 306.0, 527.0, 409.0];[189, 434, 377.12, 757.12];0.0
194;data/roboflow/wacker_10_jpg.rf.59b3c438afa5389e99aeb3141c689c70.jpg;```json [ 394, 689, 482, 732 ] ```;[394.0, 689.0, 482.0, 732.0];[122, 259, 138.88, 278.38];0.0
195;data/roboflow/allen_18_jpg.rf.f8eb96b280ed44d4ff2402621a4f2524.jpg;```json [ 291, 473, 356, 505 ] ```;[291.0, 473.0, 356.0, 505.0];[369, 507, 884, 1058];0.0
196;data/roboflow/wrench_17_jpg.rf.c962a7fe663f17b6539a8ba3b20f407b.jpg;```json [ 495, 253, 629, 397 ] ```;[495.0, 253.0, 629.0, 397.0];[1465, 1160, 2545, 1542.5];0.0
197;data/roboflow/solder_1_jpg.rf.2a611d6f4135cf0fe7dd546a00c68287.jpg;```json [ 50, 246, 218, 356 ] ```;[50.0, 246.0, 218.0, 356.0];[407, 297, 883, 463];0.0
198;data/roboflow/wacker_19_jpg.rf.3173357cc72f6961605adbc301c4d09f.jpg;```json [ 264, 441, 302, 457 ] ```;[264.0, 441.0, 302.0, 457.0];[389, 619, 400.88, 648.38];0.0
199;data/roboflow/nail_3_jpg.rf.7da9e3dd7ccb178910591121f6b637a6.jpg;```json [ 452, 500, 562, 525 ] ```;[452.0, 500.0, 562.0, 525.0];[200, 191, 210, 230.28];0.0
