img_id;img_path;text_output;pred_bbox;target_bbox;iou
135;data/roboflow/wrench_2_jpg.rf.a2afaa627952c8b40ba0f8ae446395f4.jpg;```json [ 397, 419, 609, 564 ] ```;[397, 419, 609, 564];[340, 457, 728, 1025];0.09929959726842935
136;data/roboflow/glue_17_jpg.rf.db2f88c43c959eebeeaaa9c9a5512e5c.jpg;```json [ 392, 375, 434, 402 ] ```;[392, 375, 434, 402];[75, 77, 80.65, 99.74];0.0
137;data/roboflow/drill_18_jpg.rf.0f42ffb7f664acc515f8d2a839cb54ca.jpg;```json [ 379, 224, 429, 250 ] ```;[379, 224, 429, 250];[491, 525, 545, 612];0.0
138;data/roboflow/wacker_13_jpg.rf.6d69a2148e91250045526bbc78181b15.jpg;```json [ 588, 541, 661, 563 ] ```;[588, 541, 661, 563];[1705, 138, 1752.5, 170.5];0.0
139;data/roboflow/wacker_0_jpg.rf.86c904f3270e1c14d2dc09cd4c07c125.jpg;```json [ 326, 662, 342, 679 ] ```;[326, 662, 342, 679];[700, 374, 755.71, 390.43];0.0
140;data/roboflow/screwdriver_9_jpg.rf.75fc1ec75dcf784c3571c406697000b1.jpg;```json [ 269, 280, 389, 390 ] ```;[269, 280, 389, 390];[68, 23, 104.46000000000001, 111.54];0.0
141;data/roboflow/nail_2_jpg.rf.17dbc55b6601a8b0ad44d388c3685117.jpg;```json [ 612, 316, 672, 348 ] ```;[612, 316, 672, 348];[217, 302, 251.5, 338];0.0
142;data/roboflow/hammer_6_jpg.rf.d97604e1b053a8bb69c2abccd9896ef5.jpg;```json [ 247, 232, 379, 645 ] ```;[247, 232, 379, 645];[119, 123, 331, 159.5];0.0
143;data/roboflow/hammer_7_jpg.rf.f20fc313f9dc5bcf87ab92fa78e56629.jpg;```json [ 397, 69, 520, 269 ] ```;[397, 69, 520, 269];[20, 132, 301.94, 196.5];0.0
144;data/roboflow/wrench_12_jpg.rf.327c0c64c489bb9a731ba4043353d7d4.jpg;```json [ 408, 301, 602, 414 ] ```;[408, 301, 602, 414];[855, 885, 1151.67, 1825];0.0
145;data/roboflow/hammer_19_jpg.rf.ed319d2dccdb410a674538614e984936.jpg;```json [ 461, 339, 503, 468 ] ```;[461, 339, 503, 468];[127, 93, 208.48000000000002, 117.26];0.0
146;data/roboflow/solder_3_jpg.rf.059fb280e11c0615605b82aaf38b56b4.jpg;```json [ 390, 259, 479, 405 ] ```;[390, 259, 479, 405];[126, 134, 247.67000000000002, 178.45];0.0
147;data/roboflow/nail_6_jpg.rf.c51a692ff3a2a1695c888862840f1a2e.jpg;```json [ 699, 437, 731, 457 ] ```;;[1006, 595, 1054.75, 668.75];No predicted bbox found.
148;data/roboflow/wacker_14_jpg.rf.c259733b8d02dd602401799e3ef77391.jpg;```json [ 352, 585, 416, 607 ] ```;[352, 585, 416, 607];[475, 370, 494, 397];0.0
149;data/roboflow/wrench_9_jpg.rf.99d3f0caf4e8770424aff1ca539b3718.jpg;```json [ 192, 171, 335, 371 ] ```;[192, 171, 335, 371];[44, 97, 404.5, 213];0.0932434950009315
150;data/roboflow/allen_7_jpg.rf.de65912c03b4e399bca10e2cbcb7f960.jpg;```json [ 50, 143, 93, 208 ] ```;[50, 143, 93, 208];[193, 16, 244.72, 86.94];0.0
151;data/roboflow/solder_13_jpg.rf.b89dfb4e46d0332a54ff47bf1e190eb8.jpg;```json [ 418, 645, 522, 726 ] ```;[418, 645, 522, 726];[103, 81, 133, 189.75];0.0
152;data/roboflow/glue_15_jpg.rf.3aef761c7936e5cd086ab3a3f820f823.jpg;```json [ 556, 505, 646, 587 ] ```;[556, 505, 646, 587];[300, 228, 326, 287];0.0
153;data/roboflow/wacker_11_jpg.rf.9b7cd2ed30ebc8fce262d956d6adc4a2.jpg;```json [ 413, 558, 448, 595 ] ```;[413, 558, 448, 595];[263, 191, 274.25, 203.08];0.0
154;data/roboflow/drill_3_jpg.rf.3f880ad07c21569127b115ff86dda4f7.jpg;```json [ 741, 468, 801, 511 ] ```;[741, 468, 801, 511];[472, 418, 550.89, 507.45];0.0
155;data/roboflow/solder_16_jpg.rf.243d99cf2b83a48bff1aaae682347418.jpg;```json [ 254, 309, 330, 349 ] ```;[254, 309, 330, 349];[72, 111, 245.61, 158.78];0.0
156;data/roboflow/nail_8_jpg.rf.b5946764e32598fedd52ef0a14f46135.jpg;```json [ 579, 561, 632, 581 ] ```;[579, 561, 632, 581];[893, 680, 934.25, 782.5];0.0
157;data/roboflow/saw_12_jpg.rf.0de55e62c07a477107d925b033af221e.jpg;```json [ 486, 815, 513, 844 ] ```;[486, 815, 513, 844];[910, 310, 930.63, 347.5];0.0
158;data/roboflow/nail_17_jpg.rf.f25272b787dcfa80488008918f505907.jpg;```json [ 564, 206, 648, 234 ] ```;[564, 206, 648, 234];[463, 309, 502.38, 335.88];0.0
159;data/roboflow/allen_14_jpg.rf.f0cb183b90bffc8b7187076abf866549.jpg;```json [ 31, 268, 113, 530 ] ```;[31, 268, 113, 530];[505, 543, 1133.75, 809.25];0.0
160;data/roboflow/screwdriver_2_jpg.rf.6aa70b18945100e04471d37e76e9fdc3.jpg;```json [ 171, 418, 331, 518 ] ```;[171, 418, 331, 518];[478, 219, 746, 455];0.0
161;data/roboflow/allen_4_jpg.rf.8e83c5d669993fb6fc2ec8b911561b57.jpg;```json [ 59, 88, 105, 176 ] ```;[59, 88, 105, 176];[31, 50, 268.08000000000004, 157.5];0.12138770024034534
162;data/roboflow/nail_12_jpg.rf.01340587ec8332697c7a2250fc2b3def.jpg;```json [ 475, 540, 544, 581 ] ```;[475, 540, 544, 581];[111, 87, 120.26, 98.85];0.0
163;data/roboflow/nail_15_jpg.rf.7e07e37aae26e758ded31604210a1bdf.jpg;```json [ 494, 210, 513, 230 ] ```;[494, 210, 513, 230];[105, 106, 120.47, 113.19];0.0
164;data/roboflow/hammer_15_jpg.rf.6eb9f0d8aff263ee6bbe512f6c3a8362.jpg;```json [ 81, 304, 262, 341 ] ```;[81, 304, 262, 341];[98, 85, 114.76, 170];0.0
165;data/roboflow/drill_14_jpg.rf.48b8a06b8732562d7b244613b2c90bfc.jpg;```json [ 633, 585, 751, 633 ] ```;[633, 585, 751, 633];[252, 185, 267.27, 212.63];0.0
166;data/roboflow/saw_6_jpg.rf.eac0e3851c38dfa8b6a5efb40f5eeda3.jpg;```json [ 465, 582, 502, 617 ] ```;[465, 582, 502, 617];[417, 290, 451, 380];0.0
167;data/roboflow/drill_7_jpg.rf.1e972d47ab5067c6a9a37d06c7244a73.jpg;```json [ 715, 339, 778, 379 ] ```;[715, 339, 778, 379];[612, 482, 628, 527];0.0
168;data/roboflow/hammer_16_jpg.rf.b68d7216a71544b9127949ebb4328060.jpg;```json [ 591, 210, 825, 362 ] ```;[591, 210, 825, 362];[15, 213, 146.33, 347];0.0
169;data/roboflow/allen_0_jpg.rf.9831ceb15ba0394c612a3ce5e77a0ab1.jpg;```json [ 368, 116, 647, 687 ] ```;[368, 116, 647, 687];[101, 483, 1060.38, 543];0.08364487802538127
170;data/roboflow/allen_5_jpg.rf.59c0f99f54920817d8557916290da3c4.jpg;```json [ 64, 111, 136, 379 ] ```;[64, 111, 136, 379];[43, 64, 184.94, 90.67];0.0
171;data/roboflow/hammer_0_jpg.rf.a367809a323966ccb20750815967b2dc.jpg;```json [ 482, 323, 876, 593 ] ```;[482, 323, 876, 593];[113, 96, 249.33, 361.34];0.0
172;data/roboflow/solder_17_jpg.rf.78859b21a0c6bf102e6eb651af7f0880.jpg;```json [ 347, 181, 423, 362 ] ```;[347, 181, 423, 362];[58, 140, 352.29, 186.79];0.0011139798946725274
173;data/roboflow/hammer_12_jpg.rf.f19a2f6e8bbb763e189711e593efac7c.jpg;```json [ 488, 213, 619, 325 ] ```;[488, 213, 619, 325];[74, 136, 87.33, 211.63];0.0
174;data/roboflow/solder_4_jpg.rf.5aed0994a4415fcda7b62fdd8d456fef.jpg;```json [ 368, 439, 485, 569 ] ```;[368, 439, 485, 569];[608, 626, 1179.25, 859.75];0.0
175;data/roboflow/wrench_6_jpg.rf.c87f7434a7bd8954688f4a8699d9f87d.jpg;```json [ 144, 141, 388, 331 ] ```;[144, 141, 388, 331];[153, 40, 339.5, 177.5];0.10441127974661217
176;data/roboflow/glue_18_jpg.rf.d0dda10f6eb24fe692aa23d0aab963e8.jpg;```json [ 606, 600, 681, 659 ] ```;[606, 600, 681, 659];[1492, 1207, 1668.66, 1733.67];0.0
177;data/roboflow/screwdriver_14_jpg.rf.43d008f5298fdb8d32a000dcbfc20d5f.jpg;```json [ 23, 435, 273, 552 ] ```;[23, 435, 273, 552];[145, 3, 209, 85];0.0
178;data/roboflow/drill_8_jpg.rf.446ff4194ea5f6f40308041f14723583.jpg;```json [ [ 552, 550, 643, 584 ] ] ```;[552, 550, 643, 584];[551, 526, 594, 610];0.27055702917771884
179;data/roboflow/hammer_2_jpg.rf.cd873a1251dafc8339f959a1543c129d.jpg;```json [ 383, 230, 460, 450 ] ```;[383, 230, 460, 450];[19, 116, 209.23, 181.45999999999998];0.0
180;data/roboflow/nail_19_jpg.rf.54dbcfec9351343785e8ae2341bcd152.jpg;```json [ 468, 327, 502, 364 ] ```;[468, 327, 502, 364];[90, 66, 103.71000000000001, 73.74];0.0
181;data/roboflow/wrench_19_jpg.rf.b0b0e22ad6dbcee249bbf45b5b667751.jpg;```json [ 217, 140, 761, 366 ] ```;[217, 140, 761, 366];[91, 136, 258.5, 358.90999999999997];0.060085751894254816
182;data/roboflow/drill_9_jpg.rf.f3f19c6472fe36549dc1526e4ccbadbc.jpg;```json [ 624, 459, 674, 502 ] ```;[624, 459, 674, 502];[574, 552, 602, 642];0.0
183;data/roboflow/allen_8_jpg.rf.0c60c9593220eb8296792523463197ed.jpg;```json [ 118, 168, 200, 451 ] ```;[118, 168, 200, 451];[145, 123, 340.56, 283.56];0.13172829882495987
184;data/roboflow/glue_8_jpg.rf.0df23a4f53349dd006c1bab9b7f396ef.jpg;```json [ 396, 365, 430, 377 ] ```;[396, 365, 430, 377];[649, 623, 676, 720];0.0
185;data/roboflow/drill_1_jpg.rf.ad0311e1f82d679d8b11b5f7af83e7ba.jpg;```json [ 707, 449, 778, 486 ] ```;[707, 449, 778, 486];[737, 867, 825.33, 968.66];0.0
186;data/roboflow/screwdriver_13_jpg.rf.6eb41898b20b245ef9855ffd4d759eaf.jpg;```json [ 19, 155, 149, 235 ] ```;[19, 155, 149, 235];[292, 213, 579, 548];0.0
187;data/roboflow/saw_13_jpg.rf.6c2a2ffc316fe722a802dfdeaa792205.jpg;```json [ [ 646, 718, 676, 743 ] ] ```;[646, 718, 676, 743];[737, 350, 755.33, 375.56];0.0
188;data/roboflow/glue_16_jpg.rf.58133883125a2e8669acf4c349531813.jpg;```json [ 633, 409, 686, 473 ] ```;[633, 409, 686, 473];[381, 239, 423.5, 371.5];0.0
189;data/roboflow/hammer_11_jpg.rf.7127bdc7954f8ed0c83efa64f439d5ee.jpg;```json [ 380, 327, 500, 415 ] ```;[380, 327, 500, 415];[79, 34, 103.32, 148.09];0.0
190;data/roboflow/screwdriver_8_jpg.rf.ff89afcd7ff42203451f1b83d4282260.jpg;```json [ 624, 332, 899, 427 ] ```;[624, 332, 899, 427];[243, 637, 421, 1106];0.0
191;data/roboflow/glue_4_jpg.rf.42589b357cb58229f80db34330c489a2.jpg;```json [ 395, 490, 466, 535 ] ```;[395, 490, 466, 535];[382, 333, 408, 414];0.0
192;data/roboflow/drill_17_jpg.rf.6576ae60e8e062a8c7aee0fac775b675.jpg;```json [ 330, 229, 383, 298 ] ```;[330, 229, 383, 298];[206, 139, 226, 171.67000000000002];0.0
193;data/roboflow/solder_8_jpg.rf.bd0265780fd448ad5ea358a0e3d9d140.jpg;```json [ 496, 293, 582, 365 ] ```;[496, 293, 582, 365];[434, 189, 757.12, 377.12];0.10186667657782929
194;data/roboflow/wacker_10_jpg.rf.59b3c438afa5389e99aeb3141c689c70.jpg;```json [ 454, 725, 477, 743 ] ```;[454, 725, 477, 743];[259, 122, 278.38, 138.88];0.0
195;data/roboflow/allen_18_jpg.rf.f8eb96b280ed44d4ff2402621a4f2524.jpg;```json [ 35, 420, 484, 582 ] ```;[35, 420, 484, 582];[507, 369, 1058, 884];0.0
196;data/roboflow/wrench_17_jpg.rf.c962a7fe663f17b6539a8ba3b20f407b.jpg;```json [ 480, 257, 683, 386 ] ```;[480, 257, 683, 386];[1160, 1465, 1542.5, 2545];0.0
197;data/roboflow/solder_1_jpg.rf.2a611d6f4135cf0fe7dd546a00c68287.jpg;```json [ 406, 469, 622, 580 ] ```;[406, 469, 622, 580];[297, 407, 463, 883];0.06545285263539026
198;data/roboflow/wacker_19_jpg.rf.3173357cc72f6961605adbc301c4d09f.jpg;```json [ [ 397, 242, 440, 258 ] ] ```;[397, 242, 440, 258];[619, 389, 648.38, 400.88];0.0
199;data/roboflow/nail_3_jpg.rf.7da9e3dd7ccb178910591121f6b637a6.jpg;```json [ 490, 246, 533, 281 ] ```;[490, 246, 533, 281];[191, 200, 230.28, 210];0.0
