img_id;img_path;pred_bboxes;target_bboxes;ious;prompts
115;grasp_vlm_dataset/nail_15_jpg.rf.c5daa9a911fc088daf6cea42189c3dda.jpg;{'index': [0.026145040512084963, 0.02636161422729492, 0.880054931640625, 0.9371961059570313]};{'index': {'x_1': 0.405, 'y_1': 0.548, 'x_2': 0.4645, 'y_2': 0.585}};{'index': 0.002830526188423946};['index finger pressing point on the nail gun']
116;grasp_vlm_dataset/bowl_ball6_jpg.rf.6ff260c4862e199c47b5fa92733176dc.jpg;{'index': [0.08508888244628907, 0.2374894256591797, 0.9418070068359375, 0.8853125610351562], 'thumb': [0.06851294708251954, 0.23180484008789062, 0.9450826416015625, 0.8982960205078125]};{'index': {'x_1': 0.37, 'y_1': 0.267, 'x_2': 0.6615, 'y_2': 0.3565}, 'thumb': {'x_1': 0.243, 'y_1': 0.724, 'x_2': 0.3855, 'y_2': 0.817}};{'index': 0.04700750338195126, 'thumb': 0.022683859792239896};['index finger grasping point on the bowling ball', 'thumb finger grasping point on the bowling ball']
117;grasp_vlm_dataset/rnd_door2_jpg.rf.85682450b8374f2c9fd77fbed8cfe531.jpg;{'hand': [0.5798706665039063, 0.221982666015625, 0.6577127685546875, 0.6685729370117187]};{'handle': {'x_1': 0.184, 'y_1': 0.306, 'x_2': 0.3505, 'y_2': 0.4705}};{'hand': 0.0};['entire hand grasping point on the door with a round handle']
118;grasp_vlm_dataset/chainsaw10_jpg.rf.751d689955152e4b7c2d9b31b0104fb9.jpg;{'left': [0.0028010308742523193, 0.04893725967407227, 0.885980712890625, 0.793928466796875], 'right': [0.007066816329956055, 0.38899224853515624, 0.5144306640625, 0.7166048583984375]};{'right': {'x_1': 0.774, 'y_1': 0.202, 'x_2': 0.869, 'y_2': 0.3065}, 'left': {'x_1': 0.546, 'y_1': 0.063, 'x_2': 0.678, 'y_2': 0.7005}};{'left': 0.12789509946869126, 'right': 0.0};['left hand grasping point on the chainsaw', 'right hand grasping point on the chainsaw']
119;grasp_vlm_dataset/top_bar8_jpg.rf.ab263c3e7284caeabcbe9f1f7951b958.jpg;{'hand': [0.3306122741699219, 0.49366656494140626, 0.6509531860351563, 0.5330928955078125]};{'handle': {'x_1': 0.326, 'y_1': 0.162, 'x_2': 0.678, 'y_2': 0.2155}};{'hand': 0.0};['entire hand grasping point on the top drawer with a horizontal bar handle']
120;grasp_vlm_dataset/darts2_jpg.rf.0d3a2b36e9bbcc0321ba939067fbe4ad.jpg;{'index': [0.24600439453125, 0.06885320281982422, 0.5286583251953125, 0.5169976196289062], 'thumb': [0.4604654235839844, 0.4394200134277344, 0.5065903015136719, 0.49844564819335935]};{'index': {'x_1': 0.441, 'y_1': 0.358, 'x_2': 0.4805, 'y_2': 0.4475}, 'thumb': {'x_1': 0.415, 'y_1': 0.384, 'x_2': 0.471, 'y_2': 0.462}};{'index': 0.027909182240850674, 'thumb': 0.0347120553936251};['index finger grasping point on the dart', 'thumb finger grasping point on the dart']
121;grasp_vlm_dataset/lever_handle10_jpg.rf.729f9985f377ce86b56bb5ce68667341.jpg;{'hand': [0.4657073669433594, 0.38582485961914065, 0.5765263671875, 0.455670166015625]};{'handle': {'x_1': 0.468, 'y_1': 0.4, 'x_2': 0.5595, 'y_2': 0.4595}};{'hand': 0.62959602383522};['entire hand grasping point on the door with a horizontal lever handle']
122;grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg;{'index': [0.5302684326171875, 0.3611762084960938, 0.8989441528320312, 0.538280029296875]};{'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}};{'index': 0.005995967889724622};['index finger pressing point on the weed wacker']
123;grasp_vlm_dataset/can_opener17_jpg.rf.fc9ae25083d1f032c89eb0bc70115d71.jpg;{'left': [0.4637222900390625, 0.8669296875, 0.5081924743652344, 0.9424070434570313], 'right': [0.3673593139648437, 0.14621446228027343, 0.5952063598632813, 0.8022557373046875]};{'right': {'x_1': 0.434, 'y_1': 0.249, 'x_2': 0.5765, 'y_2': 0.3635}, 'left': {'x_1': 0.378, 'y_1': 0.418, 'x_2': 0.594, 'y_2': 0.8055}};{'left': 0.0, 'right': 0.1091555405912933};['left hand grasping point on the can opener near the green star', 'right hand grasping point on the can opener']
124;grasp_vlm_dataset/scissors18_jpg.rf.767a8060d4f67ab73607be0dd5c5f99a.jpg;{'index': [0.31253887939453123, 0.046523094177246094, 0.689581298828125, 0.9139644775390625], 'thumb': [0.31719744873046873, 0.04946575927734375, 0.6829508666992188, 0.3691962890625]};{'thumb': {'x_1': 0.335, 'y_1': 0.129, 'x_2': 0.4585, 'y_2': 0.239}, 'index': {'x_1': 0.54, 'y_1': 0.099, 'x_2': 0.6565, 'y_2': 0.269}};{'index': 0.06055423135779784, 'thumb': 0.11616816844955181};['index finger grasping point on the pair of scissors', 'thumb finger grasping point on the pair of scissors']
125;grasp_vlm_dataset/nail_3_jpg.rf.a6a6d9284e1a4667a55b39c233e0b885.jpg;{'index': [0.0009405612945556641, 0.00020366907119750977, 0.9948578491210938, 0.9908571166992187]};{'index': {'x_1': 0.469, 'y_1': 0.445, 'x_2': 0.5655, 'y_2': 0.467}};{'index': 0.002156145151947234};['index finger pressing point on the nail gun']
126;grasp_vlm_dataset/rnd_door1_jpg.rf.449b65f73f2722a0d9dda83d4a44deb5.jpg;{'hand': [0.69160302734375, 0.5739906005859375, 0.7378754272460938, 0.610727294921875]};{'handle': {'x_1': 0.698, 'y_1': 0.58, 'x_2': 0.739, 'y_2': 0.615}};{'hand': 0.6416234415091433};['entire hand grasping point on the door with a round handle']
127;grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg;{'index': [0.07666867828369141, 0.17477413940429687, 0.9668530883789063, 0.7760488891601562]};{'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}};{'index': 0.007314401839675481};['index finger pressing point on the weed wacker']
128;grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg;{'index': [0.3691474304199219, 0.2273056182861328, 0.6401286010742188, 0.7900126953125]};{'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}};{'index': 0.01866601247752774};['index finger pressing point on the power drill']
129;grasp_vlm_dataset/solder_11_jpg.rf.61a9b0a78f8d7344ec0a94a9e44348df.jpg;{'hand': [0.21193022155761718, 0.040434986114501956, 0.9278568725585937, 0.8129750366210937]};{'handle': {'x_1': 0.641, 'y_1': 0.121, 'x_2': 0.896, 'y_2': 0.4135}};{'hand': 0.1348579387865333};['entire hand grasping point on the soldering iron']
130;grasp_vlm_dataset/glue_7_jpg.rf.524b1983d4e2515f07237ccbd9eb3b5f.jpg;{'index': [0.3105823669433594, 0.05150654983520508, 0.9558391723632812, 0.9637787475585937]};{'index': {'x_1': 0.548, 'y_1': 0.476, 'x_2': 0.568, 'y_2': 0.5815}};{'index': 0.003584473896649103};['index finger pressing point on the glue gun']
131;grasp_vlm_dataset/multimeter5_jpg.rf.7c808d0578c14aab7cf77201da754808.jpg;{'left': [0.4727739562988281, 0.0551070556640625, 0.87857861328125, 0.665655517578125], 'right': [0.0027979016304016113, 0.5605430908203125, 0.8750022583007813, 1.0]};{'right': {'x_1': 0.16, 'y_1': 0.577, 'x_2': 0.5155, 'y_2': 0.6845}, 'left': {'x_1': 0.126, 'y_1': 0.337, 'x_2': 0.383, 'y_2': 0.588}};{'left': 0.0, 'right': 0.09970421552197675};['left hand grasping point on the multimeter with red and black leads', 'right hand grasping point on the multimeter with red and black leads']
132;grasp_vlm_dataset/shovel10_jpg.rf.a851d52ea1d80dd9a37ee89f8ab5fd07.jpg;{'left': [0.32183859252929686, 0.14050543212890626, 0.5602601928710937, 0.884760498046875], 'right': [0.42442425537109374, 0.4409779968261719, 0.5086277160644531, 0.8538194580078124]};{'right': {'x_1': 0.427, 'y_1': 0.443, 'x_2': 0.511, 'y_2': 0.7885}, 'left': {'x_1': 0.344, 'y_1': 0.152, 'x_2': 0.5275, 'y_2': 0.2325}};{'left': 0.08324622543719601, 'right': 0.792595555925972};['left hand grasping point on the shovel', 'right hand grasping point on the shovel']
133;grasp_vlm_dataset/chainsaw16_jpg.rf.5bcb391b6f3b2485e596cd67e113b5b8.jpg;{'left': [0.030548669815063476, 0.08279042816162109, 0.09911575317382812, 0.17188665771484374], 'right': [0.0, 0.006229326248168945, 0.20017579650878906, 0.24878097534179688]};{'left': {'x_1': 0.139, 'y_1': 0.382, 'x_2': 0.3155, 'y_2': 0.4925}, 'right': {'x_1': 0.442, 'y_1': 0.172, 'x_2': 0.573, 'y_2': 0.3995}};{'left': 0.0, 'right': 0.0};['left hand grasping point on the chainsaw near the green star', 'right hand grasping point on the chainsaw']
134;grasp_vlm_dataset/top_bar6_jpg.rf.ed95d1fbc5c4f9b6e6eacd8da23c17ad.jpg;{'hand': [0.5418126831054687, 0.45180856323242186, 0.6363908081054688, 0.48217279052734374]};{'handle': {'x_1': 0.546, 'y_1': 0.452, 'x_2': 0.636, 'y_2': 0.4805}};{'hand': 0.8931706341132716};['entire hand grasping point on the top drawer with a horizontal bar handle']
135;grasp_vlm_dataset/bow13_jpg.rf.61ec96aa8ae181f31ecaf61633dc3155.jpg;{'index': [0.24140089416503907, 0.04827752685546875, 0.8312172241210938, 0.955922607421875], 'thumb': [0.6822039184570312, 0.8057974243164062, 0.8273367919921875, 0.9559381713867188]};{'index': {'x_1': 0.63, 'y_1': 0.667, 'x_2': 0.7125, 'y_2': 0.7845}, 'thumb': {'x_1': 0.673, 'y_1': 0.753, 'x_2': 0.7125, 'y_2': 0.811}};{'index': 0.018107519624746486, 'thumb': 0.0065883367111096505};['index finger grasping point on the violin bow', 'thumb finger grasping point on the violin bow']
136;grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg;{'hand': [0.18114602661132811, 0.007366538047790527, 0.2401260070800781, 0.8618223876953125]};{'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}};{'hand': 0.0};['entire hand grasping point on the door with a vertical bar handle']
137;grasp_vlm_dataset/solder_5_jpg.rf.aeacdfb866d8162a9184f451f439dc39.jpg;{'hand': [0.522393798828125, 0.06276297760009765, 0.6854067993164062, 0.8077354125976562]};{'handle': {'x_1': 0.569, 'y_1': 0.473, 'x_2': 0.6365, 'y_2': 0.7395}};{'hand': 0.14812847144814809};['entire hand grasping point on the soldering iron']
138;grasp_vlm_dataset/chainsaw20_jpg.rf.dc1c3fc43d94cbf06b490361708ed579.jpg;{'left': [0.02201448440551758, 0.5038136901855469, 0.10759825897216797, 0.570242919921875], 'right': [0.21154963684082032, 0.2741404113769531, 0.9405587768554687, 0.6383572998046875]};{'right': {'x_1': 0.394, 'y_1': 0.296, 'x_2': 0.4945, 'y_2': 0.33}, 'left': {'x_1': 0.22, 'y_1': 0.317, 'x_2': 0.418, 'y_2': 0.4045}};{'left': 0.0, 'right': 0.012869211122743208};['left hand grasping point on the chainsaw near the green star', 'right hand grasping point on the chainsaw']
139;grasp_vlm_dataset/lever_handle2_jpg.rf.32fd38f14cd1195fd5d20ff4c2b11e66.jpg;{'hand': [0.3868924560546875, 0.5766192016601562, 0.48157672119140627, 0.602603759765625]};{'handle': {'x_1': 0.41, 'y_1': 0.583, 'x_2': 0.487, 'y_2': 0.5945}};{'hand': 0.3262906557314375};['entire hand grasping point on the door with a horizontal lever handle']
140;grasp_vlm_dataset/rnd_door16_jpg.rf.3fd7d52f22bb533bc876da2b5e186531.jpg;{'hand': [0.6770109252929688, 0.94700830078125, 0.7221759033203125, 1.0]};{'handle': {'x_1': 0.69, 'y_1': 0.947, 'x_2': 0.721, 'y_2': 1.0}};{'hand': 0.6862987370334079};['entire hand grasping point on the door with a round handle']
141;grasp_vlm_dataset/syringe16_jpg.rf.8c9423a1449e8f8ced46f9651e5818ca.jpg;{'index': [0.11987739562988281, 0.44478057861328124, 0.8787598876953125, 0.5990250244140625], 'thumb': [0.22129447937011718, 0.44987286376953123, 0.2503311920166016, 0.48415863037109375]};{'thumb': {'x_1': 0.128, 'y_1': 0.488, 'x_2': 0.163, 'y_2': 0.5815}, 'index': {'x_1': 0.216, 'y_1': 0.454, 'x_2': 0.248, 'y_2': 0.608}};{'index': 0.03954982708223289, 'thumb': 0.0};['index finger grasping point on the syringe', 'thumb finger grasping point on the syringe']
142;grasp_vlm_dataset/drill_0_jpg.rf.ba4c73b312f6c2ad5dd8cd418de04264.jpg;{'index': [0.013920843124389648, 0.03711542510986328, 0.9761721801757812, 0.8156873168945312]};{'index': {'x_1': 0.437, 'y_1': 0.391, 'x_2': 0.53, 'y_2': 0.469}};{'index': 0.009682562463902172};['index finger pressing point on the power drill']
143;grasp_vlm_dataset/wacker_2_jpg.rf.466b5868a2a12b97e0c5bcdcb4a911bb.jpg;{'index': [0.0014505088329315186, 0.2680772705078125, 0.9894141845703125, 0.8370382690429687]};{'index': {'x_1': 0.455, 'y_1': 0.613, 'x_2': 0.4885, 'y_2': 0.6445}};{'index': 0.0018772922463360026};['index finger pressing point on the weed wacker']
144;grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg;{'index': [0.12245017242431641, 0.033608169555664064, 0.9608211059570313, 0.9914630737304687], 'thumb': [0.5092086791992188, 0.5583450927734375, 0.5517500610351562, 0.631056884765625]};{'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}};{'index': 0.06571733721786284, 'thumb': 0.0};['index finger grasping point on the pair of scissors', 'thumb finger grasping point on the pair of scissors']
145;grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg;{'index': [0.8106255493164063, 0.27709811401367185, 0.9975722045898437, 0.45079290771484376], 'thumb': [0.11023278045654297, 0.9729053344726563, 0.2519876708984375, 0.99888427734375]};{'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}};{'index': 0.0, 'thumb': 0.0};['index finger grasping point on the bowling ball', 'thumb finger grasping point on the bowling ball']
146;grasp_vlm_dataset/shovel11_jpg.rf.2bd7feed145657ccfceefe65a99f3f2f.jpg;{'left': [0.191315185546875, 0.8194638061523437, 0.24973042297363282, 0.9066818237304688], 'right': [0.03137359046936035, 0.3102542724609375, 0.9578555908203125, 0.7498212280273437]};{'left': {'x_1': 0.046, 'y_1': 0.374, 'x_2': 0.0965, 'y_2': 0.662}, 'right': {'x_1': 0.444, 'y_1': 0.46, 'x_2': 0.66, 'y_2': 0.5745}};{'left': 0.0, 'right': 0.06072915169329419};['left hand grasping point on the shovel near the green star', 'right hand grasping point on the shovel']
147;grasp_vlm_dataset/lever_handle14_jpg.rf.2ef9240c074aef275eeceb0e3583c305.jpg;{'hand': [0.30156634521484377, 0.5555809326171876, 0.36950054931640625, 0.5807625732421875]};{'handle': {'x_1': 0.31, 'y_1': 0.563, 'x_2': 0.3725, 'y_2': 0.5725}};{'hand': 0.32501071333817316};['entire hand grasping point on the door with a horizontal lever handle']
148;grasp_vlm_dataset/drill_8_jpg.rf.0e9e374530ed9dab0955f40cd3b6ac75.jpg;{'index': [0.06885862731933594, 0.13339143371582032, 0.8995044555664062, 0.8458276977539062]};{'index': {'x_1': 0.459, 'y_1': 0.439, 'x_2': 0.495, 'y_2': 0.509}};{'index': 0.0042583233405756316};['index finger pressing point on the power drill']
149;grasp_vlm_dataset/allen_17_jpg.rf.fee357f14795a45bb4d02e7443df8204.jpg;{'hand': [0.08422431182861329, 0.34932345581054686, 0.7847166137695313, 0.7092520751953125]};{'handle': {'x_1': 0.421, 'y_1': 0.354, 'x_2': 0.7885, 'y_2': 0.579}};{'hand': 0.3234908960529401};['entire hand grasping point on the allen key']
150;grasp_vlm_dataset/allen_6_jpg.rf.c65ff82a152e9faf8d2f43fa129c9963.jpg;{'hand': [0.28345834350585936, 0.14076524353027345, 0.8081763916015625, 0.8492107543945312]};{'handle': {'x_1': 0.292, 'y_1': 0.144, 'x_2': 0.7985, 'y_2': 0.302}};{'hand': 0.21528019671586981};['entire hand grasping point on the allen key']
151;grasp_vlm_dataset/wrench_6_jpg.rf.4e8676d4832153540267a96a78ae2c6f.jpg;{'hand': [0.02329912757873535, 0.08971691131591797, 0.9662178955078125, 0.8286341552734375]};{'handle': {'x_1': 0.305, 'y_1': 0.097, 'x_2': 0.966, 'y_2': 0.6055}};{'hand': 0.48241670160574157};['entire hand grasping point on the wrench']
152;grasp_vlm_dataset/bow11_jpg.rf.b5efed0e65f8331f4bd64202db7d38a0.jpg;{'index': [0.0672967758178711, 0.07504034423828125, 0.9706643676757812, 0.9470477294921875], 'thumb': [0.7888479614257813, 0.09297239685058593, 0.9471585083007813, 0.24503341674804688]};{'index': {'x_1': 0.785, 'y_1': 0.2, 'x_2': 0.848, 'y_2': 0.2595}, 'thumb': {'x_1': 0.809, 'y_1': 0.183, 'x_2': 0.84, 'y_2': 0.214}};{'index': 0.00475853037427592, 'thumb': 0.03992046942168324};['index finger grasping point on the violin bow', 'thumb finger grasping point on the violin bow']
153;grasp_vlm_dataset/top_bar7_jpg.rf.c1a65f421d3e8ba6288e93fce966c145.jpg;{'hand': [0.3917850952148437, 0.3569379577636719, 0.5495421752929688, 0.39338064575195314]};{'handle': {'x_1': 0.39, 'y_1': 0.358, 'x_2': 0.55, 'y_2': 0.3925}};{'hand': 0.9341190569262267};['entire hand grasping point on the top drawer with a horizontal bar handle']
154;grasp_vlm_dataset/multimeter17_jpg.rf.eba4e4c8cacf37f6930815055898aa22.jpg;{'left': [0.3397713317871094, 0.056707618713378906, 0.752251953125, 0.8919087524414062], 'right': [0.005981654167175293, 0.05442160415649414, 0.9464851684570312, 1.0]};{'left': {'x_1': 0.35, 'y_1': 0.244, 'x_2': 0.411, 'y_2': 0.565}, 'right': {'x_1': 0.67, 'y_1': 0.238, 'x_2': 0.7295, 'y_2': 0.577}};{'left': 0.05683819037960785, 'right': 0.022680817296378022};['left hand grasping point on the multimeter with red and black leads near the green star', 'right hand grasping point on the multimeter with red and black leads']
155;grasp_vlm_dataset/solder_10_jpg.rf.b9d560d90e1b1dfc452fbed7c535edd6.jpg;{'hand': [0.057966796875, 0.34117926025390627, 0.9219361572265625, 0.8662470703125]};{'handle': {'x_1': 0.065, 'y_1': 0.494, 'x_2': 0.552, 'y_2': 0.863}};{'hand': 0.39613351923812873};['entire hand grasping point on the soldering iron']
156;grasp_vlm_dataset/darts9_jpg.rf.0e86bcfc018e6725a57ffd620eea9dd2.jpg;{'index': [0.022503406524658202, 0.1770745849609375, 0.635880615234375, 0.5080700988769531], 'thumb': [0.519921630859375, 0.4260704040527344, 0.598906494140625, 0.5000292663574218]};{'index': {'x_1': 0.397, 'y_1': 0.354, 'x_2': 0.5185, 'y_2': 0.418}, 'thumb': {'x_1': 0.372, 'y_1': 0.383, 'x_2': 0.5085, 'y_2': 0.438}};{'index': 0.03830068218492857, 'thumb': 0.0};['index finger grasping point on the dart', 'thumb finger grasping point on the dart']
157;grasp_vlm_dataset/shovel14_jpg.rf.4ca1e8dd85c89628f71681399c1b7520.jpg;{'left': [0.020948127746582033, 0.9416434936523438, 0.06619043731689453, 0.984737060546875], 'right': [0.04563152694702149, 0.111990478515625, 0.9052755737304687, 0.9669249267578125]};{'left': {'x_1': 0.062, 'y_1': 0.84, 'x_2': 0.1805, 'y_2': 0.9535}, 'right': {'x_1': 0.122, 'y_1': 0.392, 'x_2': 0.6135, 'y_2': 0.892}};{'left': 0.0032367985441665442, 'right': 0.3343813523787053};['left hand grasping point on the shovel near the green star', 'right hand grasping point on the shovel']
158;grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg;{'index': [0.7467335815429688, 0.02367491340637207, 0.9996428833007812, 0.15054997253417968], 'thumb': [0.662959716796875, 0.6807974853515625, 0.7105993041992188, 0.7043901977539062]};{'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}};{'index': 0.0, 'thumb': 0.0};['index finger grasping point on the bowling ball', 'thumb finger grasping point on the bowling ball']
159;grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg;{'hand': [0.4664253540039062, 0.6843951416015625, 0.5503484497070312, 0.7179356079101562]};{'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}};{'hand': 0.4433676415045339};['entire hand grasping point on the door with a horizontal lever handle']
160;grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg;{'hand': [0.003559150695800781, 0.21506765747070314, 0.02109000778198242, 0.34655557250976565]};{'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}};{'hand': 0.0};['entire hand grasping point on the door with a round handle']
161;grasp_vlm_dataset/can_opener12_jpg.rf.22f6ab1a42efc640e2ea943eb35ac726.jpg;{'left': [0.07545907592773438, 0.8246637573242187, 0.1568642272949219, 0.90568115234375], 'right': [0.2860221862792969, 0.028304189682006837, 0.6936072998046875, 0.9443683471679688]};{'right': {'x_1': 0.427, 'y_1': 0.028, 'x_2': 0.702, 'y_2': 0.63}, 'left': {'x_1': 0.297, 'y_1': 0.66, 'x_2': 0.5525, 'y_2': 0.9295}};{'left': 0.0, 'right': 0.42381312164669716};['left hand grasping point on the can opener near the green star', 'right hand grasping point on the can opener']
162;grasp_vlm_dataset/hammer_1_jpg.rf.8831351caa1386445ee1fac912d299a8.jpg;{'hand': [0.24476492309570314, 0.050657390594482425, 0.729804931640625, 0.9600761108398438]};{'handle': {'x_1': 0.421, 'y_1': 0.462, 'x_2': 0.566, 'y_2': 0.942}};{'hand': 0.15778575304884548};['entire hand grasping point on the hammer']
163;grasp_vlm_dataset/drill_9_jpg.rf.8af7cd1c458bcf01feae4d5308c67569.jpg;{'index': [0.020041227340698242, 0.13638749694824218, 0.7293485107421875, 1.0]};{'index': {'x_1': 0.478, 'y_1': 0.46, 'x_2': 0.5015, 'y_2': 0.535}};{'index': 0.002877237984191003};['index finger pressing point on the power drill']
164;grasp_vlm_dataset/bolt_cutters13_jpeg.rf.4a898956ad25d30002734ef4fda5d7c8.jpg;{'left': [0.3988685302734375, 0.11230236053466797, 0.9956231079101563, 0.5947030029296875], 'right': [0.012176722526550292, 0.10465839385986328, 0.9964411010742188, 0.8272598876953124]};{'left': {'x_1': 0.607, 'y_1': 0.182, 'x_2': 1.0, 'y_2': 0.567}, 'right': {'x_1': 0.396, 'y_1': 0.106, 'x_2': 0.8375, 'y_2': 0.434}};{'left': 0.5167148458700507, 'right': 0.20360757372809016};['left hand grasping point on the bolt cutters near the green star', 'right hand grasping point on the bolt cutters']
165;grasp_vlm_dataset/top_rnd4_jpg.rf.1695a634ce6d4dd9aaeba81aed3dd1aa.jpg;{'hand': [0.40485971069335935, 0.5748607177734375, 0.4454036254882813, 0.6113352661132813]};{'handle': {'x_1': 0.407, 'y_1': 0.575, 'x_2': 0.444, 'y_2': 0.6135}};{'hand': 0.8623971597773951};['entire hand grasping point on the top drawer with a round handle']
166;grasp_vlm_dataset/screwdriver_13_jpg.rf.139c780051664ae63854eab4ce1922be.jpg;{'hand': [0.21104875183105468, 0.15256231689453126, 0.8394713134765625, 0.8750335693359375]};{'handle': {'x_1': 0.212, 'y_1': 0.147, 'x_2': 0.5405, 'y_2': 0.5245}};{'hand': 0.2680333767767036};['entire hand grasping point on the screwdriver']
167;grasp_vlm_dataset/shovel9_jpg.rf.4c31fd622f54fc92f86041fb62cceff3.jpg;{'left': [0.0065629777908325195, 0.14432891845703125, 0.9923836059570312, 0.8501549682617188], 'right': [0.0, 0.14720330810546875, 0.586032470703125, 0.6083453979492187]};{'left': {'x_1': 0.006, 'y_1': 0.152, 'x_2': 0.113, 'y_2': 0.234}, 'right': {'x_1': 0.162, 'y_1': 0.256, 'x_2': 0.5305, 'y_2': 0.5435}};{'left': 0.012542444025870254, 'right': 0.39202963468737845};['left hand grasping point on the shovel', 'right hand grasping point on the shovel']
168;grasp_vlm_dataset/syringe6_jpg.rf.d70a0897d3502ec98df645daabc7089c.jpg;{'index': [0.43121368408203126, 0.12236879730224609, 0.8334850463867187, 0.42289620971679687], 'thumb': [0.37226287841796873, 0.038261302947998045, 0.44673834228515624, 0.08649288177490234]};{'thumb': {'x_1': 0.713, 'y_1': 0.127, 'x_2': 0.8495, 'y_2': 0.1835}, 'index': {'x_1': 0.434, 'y_1': 0.329, 'x_2': 0.75, 'y_2': 0.416}};{'index': 0.22740663242649217, 'thumb': 0.0};['index finger grasping point on the syringe', 'thumb finger grasping point on the syringe']
169;grasp_vlm_dataset/saw_8_jpg.rf.4c343d7ad4d81a4f99bfc448c5bf18df.jpg;{'index': [0.0010772943496704102, 0.0745401382446289, 0.9936529541015625, 0.8987797241210937]};{'index': {'x_1': 0.424, 'y_1': 0.219, 'x_2': 0.4615, 'y_2': 0.278}};{'index': 0.0027043704986185212};['index finger pressing point on the circular saw']
170;grasp_vlm_dataset/nail_13_jpg.rf.d4d08a31aec7bb160c2581e49be92096.jpg;{'index': [0.4435201416015625, 0.36609814453125, 0.7751998291015625, 0.8960274658203125]};{'index': {'x_1': 0.431, 'y_1': 0.548, 'x_2': 0.4475, 'y_2': 0.593}};{'index': 0.0010156719036549982};['index finger pressing point on the nail gun']
171;grasp_vlm_dataset/hammer_12_jpg.rf.db41f3ed9ddd7ce1779e4e157c0a114c.jpg;{'hand': [0.26449554443359374, 0.13357069396972657, 0.56755810546875, 0.8424542846679688]};{'handle': {'x_1': 0.38, 'y_1': 0.525, 'x_2': 0.4485, 'y_2': 0.817}};{'hand': 0.09310354354070408};['entire hand grasping point on the hammer']
172;grasp_vlm_dataset/saw_6_jpg.rf.e9269da0475a0a2a3b47c5092bd0fbeb.jpg;{'index': [0.006446123123168945, 0.14441162109375, 0.9983449096679687, 0.97045751953125]};{'index': {'x_1': 0.463, 'y_1': 0.242, 'x_2': 0.501, 'y_2': 0.317}};{'index': 0.0034783503386134496};['index finger pressing point on the circular saw']
173;grasp_vlm_dataset/chainsaw9_jpg.rf.52e0b8a6d8f102243b5ec06b36d53151.jpg;{'left': [0.021410375595092773, 0.33723651123046877, 0.95323095703125, 0.8108242797851563], 'right': [0.02813720703125, 0.3755311889648438, 0.930146240234375, 0.640720703125]};{'right': {'x_1': 0.856, 'y_1': 0.474, 'x_2': 0.9525, 'y_2': 0.5845}, 'left': {'x_1': 0.559, 'y_1': 0.33, 'x_2': 0.6855, 'y_2': 0.8055}};{'left': 0.13395165697791392, 'right': 0.03390178069061065};['left hand grasping point on the chainsaw', 'right hand grasping point on the chainsaw']
174;grasp_vlm_dataset/can_opener10_jpg.rf.0c479bc421a00b21d59c683521e4920e.jpg;{'left': [0.1103257827758789, 0.056721599578857425, 0.872547119140625, 0.8120062255859375], 'right': [0.0358598518371582, 0.3658589782714844, 0.8222619018554688, 0.8076453857421875]};{'left': {'x_1': 0.056, 'y_1': 0.068, 'x_2': 0.533, 'y_2': 0.5935}, 'right': {'x_1': 0.657, 'y_1': 0.296, 'x_2': 0.7515, 'y_2': 0.8005}};{'left': 0.36759312843819675, 'right': 0.11601938007131249};['left hand grasping point on the can opener', 'right hand grasping point on the can opener']
