img_id; img_path                                                                     ; pred_bboxes                                                                                                                                                                                      ; target_bboxes                                                                                                                             ; ious                                                           ; prompts
   115; grasp_vlm_dataset/nail_15_jpg.rf.c5daa9a911fc088daf6cea42189c3dda.jpg        ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.405, 'y_1': 0.548, 'x_2': 0.4645, 'y_2': 0.585}}                                                                      ; {'index': 0.0}                                                 ; [['Where the index finger can press on the nail gun safely']]
   116; grasp_vlm_dataset/bowl_ball6_jpg.rf.6ff260c4862e199c47b5fa92733176dc.jpg     ; {'index': [0.16300547790527345, 0.24126416015625, 0.9119970703125, 0.879725830078125], 'thumb': [0.1630005340576172, 0.23943553161621095, 0.912044189453125, 0.8789841918945313]}                ; {'index': {'x_1': 0.37, 'y_1': 0.267, 'x_2': 0.6615, 'y_2': 0.3565}, 'thumb': {'x_1': 0.243, 'y_1': 0.724, 'x_2': 0.3855, 'y_2': 0.817}}  ; {'index': 0.05455691722501942, 'thumb': 0.027664134638858875}  ; [['Where the index finger goes on the bowling ball'], ['Where the thumb finger goes on the bowling ball']]
   117; grasp_vlm_dataset/rnd_door2_jpg.rf.85682450b8374f2c9fd77fbed8cfe531.jpg      ; {'hand': [0.18452850341796875, 0.30599322509765625, 0.34369854736328126, 0.4697994689941406]}                                                                                                    ; {'handle': {'x_1': 0.184, 'y_1': 0.306, 'x_2': 0.3505, 'y_2': 0.4705}}                                                                    ; {'hand': 0.9518676933665214}                                   ; [['Where an entire hand can grab the door with a round handle safely']]
   118; grasp_vlm_dataset/chainsaw10_jpg.rf.751d689955152e4b7c2d9b31b0104fb9.jpg     ; {'left': [0.0, 0.0, 0.0, 0.0], 'right': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                    ; {'right': {'x_1': 0.774, 'y_1': 0.202, 'x_2': 0.869, 'y_2': 0.3065}, 'left': {'x_1': 0.546, 'y_1': 0.063, 'x_2': 0.678, 'y_2': 0.7005}}   ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the chainsaw safely'], ['Where the entire right hand can grab the chainsaw safely near the green star']]
   119; grasp_vlm_dataset/top_bar8_jpg.rf.ab263c3e7284caeabcbe9f1f7951b958.jpg       ; {'hand': [0.3260534362792969, 0.4913155517578125, 0.6564873046875, 0.532674072265625]}                                                                                                           ; {'handle': {'x_1': 0.326, 'y_1': 0.162, 'x_2': 0.678, 'y_2': 0.2155}}                                                                     ; {'hand': 0.0}                                                  ; [['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
   120; grasp_vlm_dataset/darts2_jpg.rf.0d3a2b36e9bbcc0321ba939067fbe4ad.jpg         ; {'index': [0.2288839874267578, 0.23669255065917968, 0.2951681823730469, 0.2687466430664063], 'thumb': [0.42829681396484376, 0.40083200073242187, 0.5365836791992188, 0.5421228637695312]}        ; {'index': {'x_1': 0.441, 'y_1': 0.358, 'x_2': 0.4805, 'y_2': 0.4475}, 'thumb': {'x_1': 0.415, 'y_1': 0.384, 'x_2': 0.471, 'y_2': 0.462}}  ; {'index': 0.0, 'thumb': 0.1531477141749881}                    ; [['Where the index finger goes on the dart'], ['Where the thumb finger goes on the dart']]
   121; grasp_vlm_dataset/lever_handle10_jpg.rf.729f9985f377ce86b56bb5ce68667341.jpg ; {'hand': [0.45829888916015626, 2.7980469167232513e-05, 0.5312799682617187, 0.01994946479797363]}                                                                                                 ; {'handle': {'x_1': 0.468, 'y_1': 0.4, 'x_2': 0.5595, 'y_2': 0.4595}}                                                                      ; {'hand': 0.0}                                                  ; [['Where an entire hand can grab the door with a horizontal lever handle safely']]
   122; grasp_vlm_dataset/wacker_19_jpg.rf.8ab51c8473e66c4946de24dabac3ba0c.jpg      ; {'index': [0.1887121887207031, 0.26029257202148437, 0.9359287719726562, 0.9790949096679687]}                                                                                                     ; {'index': {'x_1': 0.573, 'y_1': 0.48, 'x_2': 0.6, 'y_2': 0.4945}}                                                                         ; {'index': 0.0007289131475964442}                               ; [['Where the index finger can press on the weed wacker safely']]
   123; grasp_vlm_dataset/can_opener17_jpg.rf.fc9ae25083d1f032c89eb0bc70115d71.jpg   ; {'left': [0.37312777709960937, 0.16585888671875, 0.5920740356445312, 0.8070953369140625], 'right': [0.37312777709960937, 0.16585888671875, 0.5920740356445312, 0.8070953369140625]}              ; {'right': {'x_1': 0.434, 'y_1': 0.249, 'x_2': 0.5765, 'y_2': 0.3635}, 'left': {'x_1': 0.378, 'y_1': 0.418, 'x_2': 0.594, 'y_2': 0.8055}}  ; {'left': 0.5877294986372301, 'right': 0.11621565161078899}     ; [['Where the entire left hand can grab the can opener safely near the green star'], ['Where the entire right hand can grab the can opener safely']]
   124; grasp_vlm_dataset/scissors18_jpg.rf.767a8060d4f67ab73607be0dd5c5f99a.jpg     ; {'index': [0.3094313659667969, 0.06269137954711915, 0.68303564453125, 0.8118558959960938], 'thumb': [0.3094313659667969, 0.06269137954711915, 0.68303564453125, 0.8118558959960938]}             ; {'thumb': {'x_1': 0.335, 'y_1': 0.129, 'x_2': 0.4585, 'y_2': 0.239}, 'index': {'x_1': 0.54, 'y_1': 0.099, 'x_2': 0.6565, 'y_2': 0.269}}   ; {'index': 0.07075967122642267, 'thumb': 0.04853673989451919}   ; [['Where the index finger goes on the pair of scissors'], ['Where the thumb finger goes on the pair of scissors']]
   125; grasp_vlm_dataset/nail_3_jpg.rf.a6a6d9284e1a4667a55b39c233e0b885.jpg         ; {'index': [0.16359060668945313, 0.19040103149414062, 0.9119971313476563, 0.9330982666015625]}                                                                                                    ; {'index': {'x_1': 0.469, 'y_1': 0.445, 'x_2': 0.5655, 'y_2': 0.467}}                                                                      ; {'index': 0.0038194481784112966}                               ; [['Where the index finger can press on the nail gun safely']]
   126; grasp_vlm_dataset/rnd_door1_jpg.rf.449b65f73f2722a0d9dda83d4a44deb5.jpg      ; {'hand': [0.6904880981445313, 0.575265869140625, 0.7389921875, 0.6132156372070312]}                                                                                                              ; {'handle': {'x_1': 0.698, 'y_1': 0.58, 'x_2': 0.739, 'y_2': 0.615}}                                                                       ; {'hand': 0.7113291293590409}                                   ; [['Where an entire hand can grab the door with a round handle safely']]
   127; grasp_vlm_dataset/wacker_10_jpg.rf.8a910a97615dcdaef321319868f9c7b5.jpg      ; {'index': [0.2152671203613281, 0.14225326538085936, 0.9592105102539062, 0.8757990112304688]}                                                                                                     ; {'index': {'x_1': 0.777, 'y_1': 0.488, 'x_2': 0.835, 'y_2': 0.5555}}                                                                      ; {'index': 0.007174054544449998}                                ; [['Where the index finger can press on the weed wacker safely']]
   128; grasp_vlm_dataset/drill_1_jpg.rf.435014de574692be4bd55fe9d5f2f7f5.jpg        ; {'index': [0.37318374633789064, 0.21505728149414063, 0.6270929565429687, 0.7897474365234375]}                                                                                                    ; {'index': {'x_1': 0.48, 'y_1': 0.423, 'x_2': 0.5375, 'y_2': 0.4725}}                                                                      ; {'index': 0.019505668168410494}                                ; [['Where the index finger can press on the power drill safely']]
   129; grasp_vlm_dataset/solder_11_jpg.rf.61a9b0a78f8d7344ec0a94a9e44348df.jpg      ; {'hand': [0.17784588623046876, 0.06534268951416015, 0.9108203125, 0.8115302124023438]}                                                                                                           ; {'handle': {'x_1': 0.641, 'y_1': 0.121, 'x_2': 0.896, 'y_2': 0.4135}}                                                                     ; {'hand': 0.13637326732976096}                                  ; [['Where an entire hand can grab the soldering iron safely']]
   130; grasp_vlm_dataset/glue_7_jpg.rf.524b1983d4e2515f07237ccbd9eb3b5f.jpg         ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.548, 'y_1': 0.476, 'x_2': 0.568, 'y_2': 0.5815}}                                                                      ; {'index': 0.0}                                                 ; [['Where the index finger can press on the glue gun safely']]
   131; grasp_vlm_dataset/multimeter5_jpg.rf.7c808d0578c14aab7cf77201da754808.jpg    ; {'left': [0.13983514404296876, 0.1637510986328125, 0.8795128173828125, 0.9112955322265625], 'right': [0.14002049255371093, 0.11316538238525391, 0.8813807983398437, 0.8606290283203125]}         ; {'right': {'x_1': 0.16, 'y_1': 0.577, 'x_2': 0.5155, 'y_2': 0.6845}, 'left': {'x_1': 0.126, 'y_1': 0.337, 'x_2': 0.383, 'y_2': 0.588}}    ; {'left': 0.10969227711292893, 'right': 0.0689649880441796}     ; [['Where the entire left hand can grab the multimeter with red and black leads safely'], ['Where the entire right hand can grab the multimeter with red and black leads safely near the green star']]
   132; grasp_vlm_dataset/shovel10_jpg.rf.a851d52ea1d80dd9a37ee89f8ab5fd07.jpg       ; {'left': [0.16467304992675783, 0.13933921813964845, 0.9103273315429687, 0.8857673950195313], 'right': [0.22319808959960938, 0.5673779907226563, 0.31128076171875, 0.6567080078125]}              ; {'right': {'x_1': 0.427, 'y_1': 0.443, 'x_2': 0.511, 'y_2': 0.7885}, 'left': {'x_1': 0.344, 'y_1': 0.152, 'x_2': 0.5275, 'y_2': 0.2325}}  ; {'left': 0.026540335454009, 'right': 0.0}                      ; [['Where the entire left hand can grab the shovel safely'], ['Where the entire right hand can grab the shovel safely near the green star']]
   133; grasp_vlm_dataset/chainsaw16_jpg.rf.5bcb391b6f3b2485e596cd67e113b5b8.jpg     ; {'left': [0.028977048873901366, 0.08569939422607421, 0.10052284240722656, 0.17931793212890626], 'right': [0.0, 0.0, 0.0, 0.0]}                                                                   ; {'left': {'x_1': 0.139, 'y_1': 0.382, 'x_2': 0.3155, 'y_2': 0.4925}, 'right': {'x_1': 0.442, 'y_1': 0.172, 'x_2': 0.573, 'y_2': 0.3995}}  ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the chainsaw safely near the green star'], ['Where the entire right hand can grab the chainsaw safely']]
   134; grasp_vlm_dataset/top_bar6_jpg.rf.ed95d1fbc5c4f9b6e6eacd8da23c17ad.jpg       ; {'hand': [0.542677490234375, 0.4516768493652344, 0.6403179931640625, 0.483368408203125]}                                                                                                         ; {'handle': {'x_1': 0.546, 'y_1': 0.452, 'x_2': 0.636, 'y_2': 0.4805}}                                                                     ; {'hand': 0.8289221791024172}                                   ; [['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
   135; grasp_vlm_dataset/bow13_jpg.rf.61ec96aa8ae181f31ecaf61633dc3155.jpg          ; {'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                   ; {'index': {'x_1': 0.63, 'y_1': 0.667, 'x_2': 0.7125, 'y_2': 0.7845}, 'thumb': {'x_1': 0.673, 'y_1': 0.753, 'x_2': 0.7125, 'y_2': 0.811}}  ; {'index': 0.0, 'thumb': 0.0}                                   ; [['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
   136; grasp_vlm_dataset/vertical_bar13_jpg.rf.f170b845f44c14eabc532996c7602273.jpg ; {'hand': [0.5336353149414063, 0.3544394836425781, 0.561230224609375, 0.41473175048828126]}                                                                                                       ; {'handle': {'x_1': 0.511, 'y_1': 0.405, 'x_2': 0.546, 'y_2': 0.4735}}                                                                     ; {'hand': 0.030533412476829933}                                 ; [['Where an entire hand can grab the door with a vertical bar handle safely']]
   137; grasp_vlm_dataset/solder_5_jpg.rf.aeacdfb866d8162a9184f451f439dc39.jpg       ; {'hand': [0.5699541625976563, 0.6618478393554688, 0.9262867431640625, 0.9636925048828126]}                                                                                                       ; {'handle': {'x_1': 0.569, 'y_1': 0.473, 'x_2': 0.6365, 'y_2': 0.7395}}                                                                    ; {'hand': 0.04292653502361834}                                  ; [['Where an entire hand can grab the soldering iron safely']]
   138; grasp_vlm_dataset/chainsaw20_jpg.rf.dc1c3fc43d94cbf06b490361708ed579.jpg     ; {'left': [0.20097499084472656, 0.27360040283203124, 0.9362583618164062, 0.7367893676757813], 'right': [0.0, 0.0, 0.0, 0.0]}                                                                      ; {'right': {'x_1': 0.394, 'y_1': 0.296, 'x_2': 0.4945, 'y_2': 0.33}, 'left': {'x_1': 0.22, 'y_1': 0.317, 'x_2': 0.418, 'y_2': 0.4045}}     ; {'left': 0.050869831026493485, 'right': 0.0}                   ; [['Where the entire left hand can grab the chainsaw safely near the green star'], ['Where the entire right hand can grab the chainsaw safely']]
   139; grasp_vlm_dataset/lever_handle2_jpg.rf.32fd38f14cd1195fd5d20ff4c2b11e66.jpg  ; {'hand': [0.3908301086425781, 0.5751126098632813, 0.4828846130371094, 0.6017416381835937]}                                                                                                       ; {'handle': {'x_1': 0.41, 'y_1': 0.583, 'x_2': 0.487, 'y_2': 0.5945}}                                                                      ; {'hand': 0.33545050351357314}                                  ; [['Where an entire hand can grab the door with a horizontal lever handle safely']]
   140; grasp_vlm_dataset/rnd_door16_jpg.rf.3fd7d52f22bb533bc876da2b5e186531.jpg     ; {'hand': [0.6756011352539063, 0.9487679443359375, 0.71999462890625, 0.9998009033203125]}                                                                                                         ; {'handle': {'x_1': 0.69, 'y_1': 0.947, 'x_2': 0.721, 'y_2': 1.0}}                                                                         ; {'hand': 0.643747974120917}                                    ; [['Where an entire hand can grab the door with a round handle safely']]
   141; grasp_vlm_dataset/syringe16_jpg.rf.8c9423a1449e8f8ced46f9651e5818ca.jpg      ; {'index': [0.21527009582519532, 0.4649020690917969, 0.8722830200195313, 0.5650889892578125], 'thumb': [0.21527009582519532, 0.4649020690917969, 0.8722830200195313, 0.5650889892578125]}         ; {'thumb': {'x_1': 0.128, 'y_1': 0.488, 'x_2': 0.163, 'y_2': 0.5815}, 'index': {'x_1': 0.216, 'y_1': 0.454, 'x_2': 0.248, 'y_2': 0.608}}   ; {'index': 0.04746359151655858, 'thumb': 0.0}                   ; [['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
   142; grasp_vlm_dataset/drill_0_jpg.rf.ba4c73b312f6c2ad5dd8cd418de04264.jpg        ; {'index': [0.16416880798339845, 0.14021435546875, 0.909802734375, 0.8557430419921875]}                                                                                                           ; {'index': {'x_1': 0.437, 'y_1': 0.391, 'x_2': 0.53, 'y_2': 0.469}}                                                                        ; {'index': 0.013596428435101641}                                ; [['Where the index finger can press on the power drill safely']]
   143; grasp_vlm_dataset/wacker_2_jpg.rf.466b5868a2a12b97e0c5bcdcb4a911bb.jpg       ; {'index': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                                                  ; {'index': {'x_1': 0.455, 'y_1': 0.613, 'x_2': 0.4885, 'y_2': 0.6445}}                                                                     ; {'index': 0.0}                                                 ; [['Where the index finger can press on the weed wacker safely']]
   144; grasp_vlm_dataset/scissors8_jpg.rf.472fbb17cf2f677597f975b808994efc.jpg      ; {'index': [0.3836107177734375, 0.49530850219726563, 0.6352499389648437, 0.9999420166015625], 'thumb': [0.16323861694335937, 0.06360590744018554, 0.91204931640625, 0.7170975341796875]}          ; {'thumb': {'x_1': 0.748, 'y_1': 0.45, 'x_2': 0.9065, 'y_2': 0.581}, 'index': {'x_1': 0.417, 'y_1': 0.666, 'x_2': 0.5935, 'y_2': 0.965}}   ; {'index': 0.41558654225418107, 'thumb': 0.04243151063573518}   ; [['Where the index finger goes on the pair of scissors'], ['Where the thumb finger goes on the pair of scissors']]
   145; grasp_vlm_dataset/bowl_ball14_jpg.rf.7383601fda4050c565c1fb4127ce41b3.jpg    ; {'index': [0.1825308074951172, 0.2997598571777344, 0.8207880859375, 0.653623046875], 'thumb': [0.1825308074951172, 0.2997598571777344, 0.8207880859375, 0.653623046875]}                         ; {'index': {'x_1': 0.508, 'y_1': 0.394, 'x_2': 0.7045, 'y_2': 0.4515}, 'thumb': {'x_1': 0.464, 'y_1': 0.606, 'x_2': 0.565, 'y_2': 0.641}}  ; {'index': 0.050026398176602815, 'thumb': 0.015651582480742644} ; [['Where the index finger goes on the bowling ball'], ['Where the thumb finger goes on the bowling ball']]
   146; grasp_vlm_dataset/shovel11_jpg.rf.2bd7feed145657ccfceefe65a99f3f2f.jpg       ; {'left': [0.19850877380371093, 0.823936767578125, 0.24796138000488283, 0.907778564453125], 'right': [0.3571349182128906, 0.03212108612060547, 0.7216342163085937, 0.3717101745605469]}           ; {'left': {'x_1': 0.046, 'y_1': 0.374, 'x_2': 0.0965, 'y_2': 0.662}, 'right': {'x_1': 0.444, 'y_1': 0.46, 'x_2': 0.66, 'y_2': 0.5745}}     ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the shovel safely near the green star'], ['Where the entire right hand can grab the shovel safely']]
   147; grasp_vlm_dataset/lever_handle14_jpg.rf.2ef9240c074aef275eeceb0e3583c305.jpg ; {'hand': [0.30544448852539063, 0.5573049926757813, 0.37052679443359376, 0.5808494262695313]}                                                                                                     ; {'handle': {'x_1': 0.31, 'y_1': 0.563, 'x_2': 0.3725, 'y_2': 0.5725}}                                                                     ; {'hand': 0.3707144084716553}                                   ; [['Where an entire hand can grab the door with a horizontal lever handle safely']]
   148; grasp_vlm_dataset/drill_8_jpg.rf.0e9e374530ed9dab0955f40cd3b6ac75.jpg        ; {'index': [0.06529736328125, 0.13102491760253906, 0.80926708984375, 0.84154248046875]}                                                                                                           ; {'index': {'x_1': 0.459, 'y_1': 0.439, 'x_2': 0.495, 'y_2': 0.509}}                                                                       ; {'index': 0.004767277796003072}                                ; [['Where the index finger can press on the power drill safely']]
   149; grasp_vlm_dataset/allen_17_jpg.rf.fee357f14795a45bb4d02e7443df8204.jpg       ; {'hand': [0.09209654235839844, 0.35165167236328126, 0.7900490112304688, 0.7113711547851562]}                                                                                                     ; {'handle': {'x_1': 0.421, 'y_1': 0.354, 'x_2': 0.7885, 'y_2': 0.579}}                                                                     ; {'hand': 0.32934422597588964}                                  ; [['Where an entire hand can grab the allen key safely']]
   150; grasp_vlm_dataset/allen_6_jpg.rf.c65ff82a152e9faf8d2f43fa129c9963.jpg        ; {'hand': [0.28656863403320315, 0.14190965270996095, 0.8058746337890625, 0.8571205444335938]}                                                                                                     ; {'handle': {'x_1': 0.292, 'y_1': 0.144, 'x_2': 0.7985, 'y_2': 0.302}}                                                                     ; {'hand': 0.2154661625112899}                                   ; [['Where an entire hand can grab the allen key safely']]
   151; grasp_vlm_dataset/wrench_6_jpg.rf.4e8676d4832153540267a96a78ae2c6f.jpg       ; {'hand': [0.18913340759277344, 0.24148258972167969, 0.93660888671875, 0.9857630004882812]}                                                                                                       ; {'handle': {'x_1': 0.305, 'y_1': 0.097, 'x_2': 0.966, 'y_2': 0.6055}}                                                                     ; {'hand': 0.34702656778743735}                                  ; [['Where an entire hand can grab the wrench safely']]
   152; grasp_vlm_dataset/bow11_jpg.rf.b5efed0e65f8331f4bd64202db7d38a0.jpg          ; {'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                   ; {'index': {'x_1': 0.785, 'y_1': 0.2, 'x_2': 0.848, 'y_2': 0.2595}, 'thumb': {'x_1': 0.809, 'y_1': 0.183, 'x_2': 0.84, 'y_2': 0.214}}      ; {'index': 0.0, 'thumb': 0.0}                                   ; [['Where the index finger goes on the violin bow'], ['Where the thumb finger goes on the violin bow']]
   153; grasp_vlm_dataset/top_bar7_jpg.rf.c1a65f421d3e8ba6288e93fce966c145.jpg       ; {'hand': [0.3871291198730469, 0.35230438232421873, 0.5506461791992188, 0.39481100463867186]}                                                                                                     ; {'handle': {'x_1': 0.39, 'y_1': 0.358, 'x_2': 0.55, 'y_2': 0.3925}}                                                                       ; {'hand': 0.7941808547054218}                                   ; [['Where an entire hand can grab the top drawer with a horizontal bar handle safely']]
   154; grasp_vlm_dataset/multimeter17_jpg.rf.eba4e4c8cacf37f6930815055898aa22.jpg   ; {'left': [0.08963232421875, 0.238107666015625, 0.8360315551757812, 0.9863179321289063], 'right': [0.08963232421875, 0.238107666015625, 0.8360315551757812, 0.9863179321289063]}                  ; {'left': {'x_1': 0.35, 'y_1': 0.244, 'x_2': 0.411, 'y_2': 0.565}, 'right': {'x_1': 0.67, 'y_1': 0.238, 'x_2': 0.7295, 'y_2': 0.577}}      ; {'left': 0.03506226932122758, 'right': 0.036105958841708294}   ; [['Where the entire left hand can grab the multimeter with red and black leads safely near the green star'], ['Where the entire right hand can grab the multimeter with red and black leads safely']]
   155; grasp_vlm_dataset/solder_10_jpg.rf.b9d560d90e1b1dfc452fbed7c535edd6.jpg      ; {'hand': [0.038286663055419924, 0.012979745864868164, 0.7665203247070312, 0.7608343505859375]}                                                                                                   ; {'handle': {'x_1': 0.065, 'y_1': 0.494, 'x_2': 0.552, 'y_2': 0.863}}                                                                      ; {'hand': 0.21863293967336067}                                  ; [['Where an entire hand can grab the soldering iron safely']]
   156; grasp_vlm_dataset/darts9_jpg.rf.0e86bcfc018e6725a57ffd620eea9dd2.jpg         ; {'index': [0.0899469985961914, 0.22550082397460938, 0.2903342895507813, 0.32652978515625], 'thumb': [0.09053707122802734, 0.22684906005859376, 0.29035052490234375, 0.33010650634765626]}        ; {'index': {'x_1': 0.397, 'y_1': 0.354, 'x_2': 0.5185, 'y_2': 0.418}, 'thumb': {'x_1': 0.372, 'y_1': 0.383, 'x_2': 0.5085, 'y_2': 0.438}}  ; {'index': 0.0, 'thumb': 0.0}                                   ; [['Where the index finger goes on the dart'], ['Where the thumb finger goes on the dart']]
   157; grasp_vlm_dataset/shovel14_jpg.rf.4ca1e8dd85c89628f71681399c1b7520.jpg       ; {'left': [0.019920381546020507, 0.9431331787109375, 0.06408357238769531, 0.9858876342773437], 'right': [0.11366057586669921, 0.11331532287597657, 0.8618528442382812, 0.8614226684570313]}       ; {'left': {'x_1': 0.062, 'y_1': 0.84, 'x_2': 0.1805, 'y_2': 0.9535}, 'right': {'x_1': 0.122, 'y_1': 0.392, 'x_2': 0.6135, 'y_2': 0.892}}   ; {'left': 0.0014102616119643706, 'right': 0.401424054985268}    ; [['Where the entire left hand can grab the shovel safely near the green star'], ['Where the entire right hand can grab the shovel safely']]
   158; grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg    ; {'index': [0.44651901245117187, 0.6805155029296875, 0.9340827026367188, 0.9725765380859375], 'thumb': [0.44651901245117187, 0.6805155029296875, 0.9340827026367188, 0.9725765380859375]}         ; {'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}}  ; {'index': 0.046770202860943244, 'thumb': 0.023455326960292802} ; [['Where the index finger goes on the bowling ball'], ['Where the thumb finger goes on the bowling ball']]
   159; grasp_vlm_dataset/lever_handle6_jpg.rf.0838c9bca5d8051dc47a81fd5ea8bc18.jpg  ; {'hand': [0.4663739318847656, 0.682769287109375, 0.5536085205078125, 0.7210599365234375]}                                                                                                        ; {'handle': {'x_1': 0.471, 'y_1': 0.7, 'x_2': 0.549, 'y_2': 0.716}}                                                                        ; {'hand': 0.3736225978848192}                                   ; [['Where an entire hand can grab the door with a horizontal lever handle safely']]
   160; grasp_vlm_dataset/rnd_door14_jpg.rf.231d2ba72a29002bd208364433cfcf59.jpg     ; {'hand': [0.5247196044921875, 0.5801736450195313, 0.5660845947265625, 0.6094205322265625]}                                                                                                       ; {'handle': {'x_1': 0.523, 'y_1': 0.582, 'x_2': 0.56, 'y_2': 0.6085}}                                                                      ; {'hand': 0.7447469046421041}                                   ; [['Where an entire hand can grab the door with a round handle safely']]
   161; grasp_vlm_dataset/can_opener12_jpg.rf.22f6ab1a42efc640e2ea943eb35ac726.jpg   ; {'left': [0.29559088134765626, 0.6543771362304688, 0.6324522094726562, 0.9493562622070313], 'right': [0.29610711669921874, 0.64900634765625, 0.6311414184570312, 0.9518629150390625]}            ; {'right': {'x_1': 0.427, 'y_1': 0.028, 'x_2': 0.702, 'y_2': 0.63}, 'left': {'x_1': 0.297, 'y_1': 0.66, 'x_2': 0.5525, 'y_2': 0.9295}}     ; {'left': 0.6929585105878527, 'right': 0.0}                     ; [['Where the entire left hand can grab the can opener safely near the green star'], ['Where the entire right hand can grab the can opener safely']]
   162; grasp_vlm_dataset/hammer_1_jpg.rf.8831351caa1386445ee1fac912d299a8.jpg       ; {'hand': [0.242747314453125, 0.03592538833618164, 0.7282005615234375, 0.22961250305175782]}                                                                                                      ; {'handle': {'x_1': 0.421, 'y_1': 0.462, 'x_2': 0.566, 'y_2': 0.942}}                                                                      ; {'hand': 0.0}                                                  ; [['Where an entire hand can grab the hammer safely']]
   163; grasp_vlm_dataset/drill_9_jpg.rf.8af7cd1c458bcf01feae4d5308c67569.jpg        ; {'index': [0.04063003158569336, 0.1635072021484375, 0.7419906005859375, 0.9106094360351562]}                                                                                                     ; {'index': {'x_1': 0.478, 'y_1': 0.46, 'x_2': 0.5015, 'y_2': 0.535}}                                                                       ; {'index': 0.0033636263407107827}                               ; [['Where the index finger can press on the power drill safely']]
   164; grasp_vlm_dataset/bolt_cutters13_jpeg.rf.4a898956ad25d30002734ef4fda5d7c8.jpg; {'left': [0.13804278564453126, 0.1131164779663086, 0.8871964721679687, 0.8567146606445313], 'right': [0.13804278564453126, 0.1131164779663086, 0.8871964721679687, 0.8567146606445313]}          ; {'left': {'x_1': 0.607, 'y_1': 0.182, 'x_2': 1.0, 'y_2': 0.567}, 'right': {'x_1': 0.396, 'y_1': 0.106, 'x_2': 0.8375, 'y_2': 0.434}}      ; {'left': 0.17964342924621138, 'right': 0.25288688200349463}    ; [['Where the entire left hand can grab the bolt cutters safely near the green star'], ['Where the entire right hand can grab the bolt cutters safely']]
   165; grasp_vlm_dataset/top_rnd4_jpg.rf.1695a634ce6d4dd9aaeba81aed3dd1aa.jpg       ; {'hand': [0.02805836296081543, 0.3950041198730469, 0.6201176147460937, 1.0]}                                                                                                                     ; {'handle': {'x_1': 0.407, 'y_1': 0.575, 'x_2': 0.444, 'y_2': 0.6135}}                                                                     ; {'hand': 0.003976901773463803}                                 ; [['Where an entire hand can grab the top drawer with a round handle safely']]
   166; grasp_vlm_dataset/screwdriver_13_jpg.rf.139c780051664ae63854eab4ce1922be.jpg ; {'hand': [0.21153512573242186, 0.1407544860839844, 0.833858154296875, 0.8863455200195313]}                                                                                                       ; {'handle': {'x_1': 0.212, 'y_1': 0.147, 'x_2': 0.5405, 'y_2': 0.5245}}                                                                    ; {'hand': 0.26726111816132436}                                  ; [['Where an entire hand can grab the screwdriver safely']]
   167; grasp_vlm_dataset/shovel9_jpg.rf.4c31fd622f54fc92f86041fb62cceff3.jpg        ; {'left': [0.16313412475585937, 0.14342039489746095, 0.9121439208984375, 0.8731868896484375], 'right': [0.2958226318359375, 0.622359130859375, 0.36935162353515627, 0.7184469604492187]}          ; {'left': {'x_1': 0.006, 'y_1': 0.152, 'x_2': 0.113, 'y_2': 0.234}, 'right': {'x_1': 0.162, 'y_1': 0.256, 'x_2': 0.5305, 'y_2': 0.5435}}   ; {'left': 0.0, 'right': 0.0}                                    ; [['Where the entire left hand can grab the shovel safely'], ['Where the entire right hand can grab the shovel safely near the green star']]
   168; grasp_vlm_dataset/syringe6_jpg.rf.d70a0897d3502ec98df645daabc7089c.jpg       ; {'index': [0.0, 0.0, 0.0, 0.0], 'thumb': [0.0, 0.0, 0.0, 0.0]}                                                                                                                                   ; {'thumb': {'x_1': 0.713, 'y_1': 0.127, 'x_2': 0.8495, 'y_2': 0.1835}, 'index': {'x_1': 0.434, 'y_1': 0.329, 'x_2': 0.75, 'y_2': 0.416}}   ; {'index': 0.0, 'thumb': 0.0}                                   ; [['Where the index finger goes on the syringe'], ['Where the thumb finger goes on the syringe']]
